address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
外滩,上海,以星综合航运（中国）有限公司,CZ144142660,外商独资,2019-07-10 17:55:43,本科,5-10年,"Responsibility：1.Manage the SME team in setting business strategies and sales targets. 2.Set KPIs to the team and continuously improve the effectiveness and productivity of the SME teams       3.Performance analysis of team's results and identify  areas for improvement & put together regular reports and  analyses to relevant stakeholders     4.Set up framework and streamlined processes working with  Key Accounts within NPRC     5.Coordinate closely with Regional and Global key account  team on key initiatives & drive the implementation of Global Key Account's initiatives/projects at NPRC level. Qualification:1. Five years or above working experience in relevant industry.2.Fluent Speaking and writing skills in Chinese and English3. Experienced skills in windows word, excel, power point etc.4. Excellent in commnication skills, have strong analytical skills and projec management skills5. Bachelor degree or above",Sales Manager（SME & KA）销售经理,https://jobs.zhaopin.com/CC144142663J00358887103.htm,招1人,10K-15K
汶水路,上海,恩梯恩东派(上海)轴承销售有限公司,CZ166155120,合资,2019-07-10 18:46:02,本科,3-5年,一、工作职责：1、协助董事长做好经营服务各项管理并督促、检查落实贯彻执行情况；2、办公室文档、资料的翻译和事物管理；3、负责会议的同声翻译及会议记录；4、公司业务过程日语的现场翻译及过程的陪同；5、日常翻译工作及工作团队的相互配合；6、协助公司管理层完成公司各类活动的组织及会议接待工作；7、根据公司发展要求，协助完成公司人力资源的日常招聘工作；8、完善公司绩效考核；9、完成主管领导安排的其他日常事务性工作。二、任职资格：1、日语专业本科学历，N1以上；2、熟悉日本商务文化、商务礼仪；3、形象气质佳，具有较强的日语和中文的文字表达及听说读写能力，极佳的亲和力、洽谈能力及优秀的沟通能力；4、熟悉电脑应用，熟练操作OFFICE软件；5、工作认真细致、思维敏捷、责任心强；6、具有很强的自我管理能力和团队配合意识；7、有笔译、同声翻译经验者优先；8、英语熟练者优先；9、有人力资源管理经验者优先。,董事长助理兼日语翻译,https://jobs.zhaopin.com/CC166155121J00136887201.htm,招1人,8K-10K
老西门,上海,迦米贸易（上海）有限公司,CZ157598110,外商独资,2019-07-10 00:50:20,本科,3-5年,"我们是一家外资企业，公司主要代理美国/英国的多媒体信息播放、视频会议邻域的产品。产品类别包括专业级屏幕支架/机柜、视频会议系统、摄像机、媒体播放器、IPTV流媒体解决方案、视频墙控制系统等。产品网站：(www.legrandav.com/en/products/chief，www.legrandav.com/products/vaddio，www.legrandav.com/products/middle_atlantic_products,www.onelan.com, www.exterity.com, www.seada.co.uk ) Project Engineer  技术项目工程师Job Scope & Responsibilities:工作职责：Sales support activities销售支持-      Providepre-sales support and after-sales technical support to resellers and        end-userswithin China and other Asian markets. -      对中国和其他亚洲市场的经销商和终端客户提供售前和售后技术支持 ；-      Conductproduct and technical training to resellers and end-users.-      对经销商和终端客户提供有关产品和技术的培训;-      Troubleshootproduct hardware, software related issues.-      产品硬件和软件的故障检测，解决其他相关技术问题；-      Configuring,implementing, maintaining, enhancing and integrating our products       with otherhardware or software applications. -      配置，实施安装，维护，提高，整合产品和其它软件和硬件的应用；-      Provide salessupport to Sales team.-      为销售团队提供销售支持。 Requirements :职责要求： -      Bachelordegree in computer science/ information technology or equivalent           experience inthe field. -      计算机科学/信息技术本科学历或有同等领域经验；-      3+ years ofexperience working in digital signage, audio/visual industry.多媒体播放系统和视听系统领域3年工作经验；-      Technicalproficiency in general AV, Video Conferencing, IPTV and IT/IP.熟悉音频, 视频会议系统，IPTV 和IT/IP；-      Understandingof digital and analogue signals, eg. HDMI, DVI, EDID, HDCP etc.-      了解数字和模拟信号，如HDMI, DVI, EDID, HDCP等；-      Someunderstanding of programming language.-      对程序语言有一定的了解；-      Good workingknowledge of Linux system, Cisco hardware and IT network.-      熟知Linux 系统，Cisco硬件和IT网络；-      Good communication skills in Chinese and English, customer relations andinterpersonal skills.-      有良好的中英文沟通能力，客户关系及人际关系技巧；-      Highly organizedand absolute attention to details.-      工作有条理和注重细节；-      Possess theability and initiative to work independently and as a team.-      具备独立工作和团队工作的能力，积极主动；-      Ability towork to tight deadlines and perform under pressure.-      有能力在压力下按照较短的施工期限完成工作。 ",技术项目工程师,https://jobs.zhaopin.com/157598116250130.htm,招1人,8K-15K
南京西路,上海,杰叶商贸(上海)有限公司,CZ639477730,外商独资,2019-07-10 19:20:03,本科,1-3年,"-This project manager role will oversee the planning, coordinating, and execution of offline events such as roadshows, expos, retail activations and pop-up market stalls alongside the general trade team. -This job will require regular travel outside of Shanghai. - Maintain a running schedule of events- Recruit and manage brand representatives across events- Generate and track budget performance across events- Compile event summaries including sales performance- Collect event photos, videos, news coverage, etc. - Manage attendee compensation and reimbursements ",Project Manager,https://jobs.zhaopin.com/CC639477733J00290393106.htm,招1人,5K-8K
吴泾,上海,意瑞半导体(上海)有限公司,CZ718355280,民营,2019-07-10 16:20:18,本科,不限,主要职责：1.       负责IC产品在实际应用环境中的测试，包括设计方案、执行测试、分析结果和撰写报告。2.       负责IC产品的应用开发，包括参考设计，演示板，编程板等。3.       负责撰写产品应用文档，并指导客户使用IC产品。4.       与销售工程师合作，对客户提供售前产品选型，后期提供客户支持：包括应用方案设计，回复客户使用中遇到的疑问，产品失效分析等。    要求：1       电子工程，通讯，自动化等相关专业本科及以上学历。2       掌握基本的模拟和数字电路设计方法，熟悉PCB设计和制造流程。3       熟悉磁传感器芯片和模组的工作原理和应用方法者优先。4       具有IC行业应用工程师或研发工程师经验优先。5       有责任心及较好的沟通协调能力；6       具备阅读和英文技术写作能力，英语4级（含）以上。,fae现场应用工程师,https://jobs.zhaopin.com/CZ718355280J00155867901.htm,招3人,8K-16K
漕宝路,上海,上海彩亿信息技术有限公司,CZ418743710,民营,2019-07-10 18:48:04,本科,无经验,岗位职责：1、负责招聘职位的编辑、发布，各招聘网站的运营管理；2、简历筛选、进行电话面试并协助安排面试；3、协调候选人和面试官时间，面试接待，安排以及面试后续跟踪4、负责协助办理入职手续，以及招聘档案管理；5、其他领导布置的工作任务。 任职要求：1、统招本科及以上学历，热爱互联网行业；2、具备良好的学习能力，对自我成长有渴求，有一定抗压性和适应性；3、具备一定的主动沟通能力，认真仔细，有责任意识和组织向心力；4、具备良好的逻辑思维，热爱人力资源工作，熟悉办公软件；5、至少每周可实习4天，优先考虑可一周五天全天工作的优秀实习生；6、欢迎2020年毕业的同学投递，实习优秀者可考虑留用机会。,人事实习生,https://jobs.zhaopin.com/CC418743715J00257471704.htm,招1人,2.5K-3.5K
洋泾,上海,上海德理诚保险公估有限公司,CZ166030620,民营,2019-07-10 00:51:06,本科,1-3年,岗位职责：1、 现场查勘出险情况，做好货运损失清算、定损和评估工作；2、 按保单约定结合相关法律、技术规范，做出合理公正的评估和理算；3、 拟写中英文公估报告；4、 公司领导安排的其他工作。 任职要求：1、 全日制大学院校毕业，本科以上学历，理工科、法律、国际贸易或物流类专业背景；2、 二年以上相关工作经验，有公估师证书者优先；3、 熟悉物流相关环节以及物流上下游关系；4、有在贸易、货物运输、查勘等相关工作经验5、英语六级水平以上，能用英文熟练拟写各类工作报告。6、有责任心和进取心，有较强的学习能力和适应能力，较好的语言表达及沟通能力；7、具良好的团队合作精神；吃苦耐劳，能够适应经常出差。8、欢迎优秀的应届毕业生加入我们。 ,货运险保险公估师,https://jobs.zhaopin.com/166030625250035.htm,招5人,6K-8K
淞南,上海,上海会邻网络技术有限公司,CZ246138480,股份制企业,2019-07-10 18:53:18,本科,不限,工作职责1. 进行详细的行业调研，与高管确定会议内容；2. 根据调研结果，为项目组深入挖掘，开发深入的销售、市场和项目线索；3. 高级演讲嘉宾的邀请，确认及关系维护；4. 与市场及销售部紧密合作，必要时提供协助；5. 活动现场支持以及与高管保持联系。任职要求1. 本科及以上学历；2. 良好的英语听说读写能力；,CDMC高级会议策划（英语熟练优先）,https://jobs.zhaopin.com/CC246138480J00333016201.htm,招1人,8K-10K
,上海-浦东新区,山东渤海实业股份有限公司,CZ277464210,股份制企业,2019-07-10 18:30:08,本科,3-5年,"【岗位职责】：1、收集市场相关品种市场数据信息，建立和维护基础信息数据库；2、负责相关品种的研究、基本面分析，并撰写相关研究分析报告；3、研究及跟踪商品的区域和全球供需平衡,包括供应,消费,贸易流等；【任职资格】：1、 统招高校本科及以上学历，金融、数学、经济类专业；2、三年以上大宗商品研究类工作经验；3、英语六级以上，口语熟练优先；4、逻辑思维清晰，语言、文字表达能力强，良好的沟通及团队协作能力；5、踏实、勤奋、有强烈的自我驱动力、能吃苦。",市场研究员（大宗农产品）,https://jobs.zhaopin.com/CC277464214J00284064406.htm,招2人,8K-15K
马陆,上海,上海音拓信息科技有限公司,CZ455670030,不限,2019-07-10 00:51:00,本科,1-3年,资料员岗位职责1、负责图纸、公司内部文件、外来文件的登记及收发工作2、负责公司内部会议、工程例会的记录、整理、发放归档工作3、负责日报、周报、月报的整理及发放、归档工作4、负资室的全面管理工作5、负责工程过程照片、影像资料的收集整理6、协助、配合成本部、工程部查阅、领取资料等工作7、负责定期检查总包、专业分包的工程资料8、负责定期检查监理公司资料9、负责整理、归档总包、专业分包分部验收以上评定资料10、协助指导、检查总包单位的创优工作11、接受项目技术负责人的领导，完成领导安排的其它工作,资料员,https://jobs.zhaopin.com/CZ455670030J00253213004.htm,招1人,8K-10K
长征,上海,上海奕光电子科技有限公司,CZ363292520,民营,2019-07-10 17:10:24,本科,3-5年,一 任职资格1、年龄23—40岁，专科以上学历。2、热爱销售岗位，对销售感兴趣。3、敬业 团结 真诚 有担当 充满激情。4、标准普通话 善于沟通 反应灵敏。5、性格外向 坦诚 自信 乐观 思维活跃。二 薪资待遇1、月收入10000以上+加高额提成奖金，新人首单奖、周冠军、月度精英奖等2、公司提供各项员工福利：带薪年假、国内外员工旅游、生日会、运动会、节日礼品、不定期聚餐等高提成+年终奖+带薪旅游+带薪休假公司提供快速的晋升通道与广阔的发展空间，管理人员都是从内部提拔三 工作职责1、公司提供客户资源，和客户进行详细沟通2、记录好客户信息，及时跟进客户，促使成交3、不断开发新客户信息，并维护老客户4、在经理的指导下完成公司和上级领导安排的任务公司办工环境优美，，团队年轻，和善友爱，积极上进，晋升环境公平公正，我们热烈欢迎您的加入我们渴望优秀的销售人才的加盟，如果你喜欢销售这份职业，如果你能吃苦有韧性有激情，有拼搏精神。如果你渴求高额的奖金，来接受挑战吧！四 职业规划（晋升通道）1、销售方向 销售助理-销售-销售经理-销售总监 2、管理方向 行政助理-行政-行政总监3、技术方向 技术员-技术工程师-技术总监,销售总监,https://jobs.zhaopin.com/CZ363292520J00388832705.htm,招1人,10K-15K
石泉路,上海,博垣信息技术（上海）有限公司,CZ523922780,合资,2019-07-10 18:52:08,本科,1-3年,1、按照实施计划，进行实施部署；针对客户需求和行业特点，依据项目经理的建议和指导，在客户实施过程中能准确把握客户需求并能加以实现；2、在实施过程中，对客户的企业管理工作进行诊断，提出实施计划的合理性建议和解决方案，及时、有效协调资料解决项目实施过程中出现的疑难问题，并按照实施流程顺利完成实施项目，按时保质实现项目交付和验收，提高客户满意度和用户体验；3、按照客户要求协助进行现场培训和指导，进行实施文档的编写，完成项目实施进度报告，实施总结等。4、与客户方保持良好的合作，确保项目进度与质量。 岗位要求：1、大学本科以上学历，计算机相关专业、财务专业；2、ERP软件实施经验1年以上；3-5年的可为初级项目经理3、有从事企业IT工作、企业管理信息系统导入、用户培训经验；具有OA、ERP系统实施、维护、培训方面的经验者优先。4、具备良好的SQL server、Oracle等数据库的操作和维护知识和维护能力，有一定的技术（html编写）基础；了解企业级服务器常用软件环境的基本操作。5、具备良好自信心，有较强的口头表达能力；6、有强烈的进取精神、事业心、责任心；能够在压力下工作,ERP及相关软件财务顾问,https://jobs.zhaopin.com/CC523922780J00313078907.htm,招10人,15K-20K
打浦桥,上海,创趋科技(上海)股份有限公司,CZ663241830,股份制企业,2019-07-10 00:53:01,本科,3-5年,岗位职责：1、准确理解需求，参与技术方案和系统设计评审，负责业务功能研发;2、负责研发过程中的文档工作、测试联调工作3、跟踪线上运营情况，及时修复线上问题任职资格：1、本科及以上学历，计算机或通信等相关专业，3年以上Java后端开发经验;2、熟练掌握面向对象思想和常用设计模式，熟悉常用算法和数据结构;3、熟悉JDBC和开源数据库框架(hibernate/mybatis)，了解大数据量的常见解决方案4、熟练掌握spring框架(spring/springmvc/springboot)，理解其核心思想；有springcloud或dubbo开发经验者更佳5、熟悉常用web容器的部署与优化;6、熟悉常用数据产品：NoSQL数据库、分布式缓存、常用队列等7、高并发和大型分布式系统开发经验者优先;8、正直诚信、热爱挑战、具有良好的沟通能力和团队协作精神,JAVA开发工程师,https://jobs.zhaopin.com/CZ663241830J00280026608.htm,招5人,10K-15K
真光,上海-普陀区,上海撼岩文化传播有限公司,CZ667326820,民营,2019-07-10 00:50:28,本科,1-3年,任职要求：1、专业院校本科毕业；2、有教授英皇考级经验；3、沟通能力强，有海外留学深造经验者优先考虑薪资待遇：待遇优厚  底薪不包括课时费  课时费180-260/节特别优秀者可面谈薪资 ,全职小提琴老师,https://jobs.zhaopin.com/CC667326822J00349541903.htm,招2人,15K-20K
七宝,上海,上海之合网络科技有限公司,CZ651951920,民营,2019-07-10 16:30:08,本科,1-3年,汇报对象：商务总监 工作职责：1、主要负责承接客户关系部门转递过来的客户需求线索，并转化为成单签约；2、根据公司的产品、价格及市场策略，处理报价、合同条款的协商及合同签订等事宜； 3、参与完成商务合作，包括项目立案、活动策划及细化执行方案；4、配合维护客户关系，实时把握客户需求，为客户提供主动，热情，周到的服务；5、了解市场及大客户需求，反馈行业相关信息。 任职资格：1、大学本科及以上学历，专业不限2、有2-3年营销、销售、市场拓展经验者优先，有法律相关背景为加分项3、具备良好的沟通能力，和极强的渲染力、展示演讲能力，思维活跃，善于发现合作点；4、形象气质佳，男女不限,商务经理bd,https://jobs.zhaopin.com/CC651951923J00306884401.htm,招3人,8K-15K
重固,上海,上海智租物流科技有限公司,CZ821712020,合资,2019-07-10 16:31:53,本科,5-10年,岗位职责：1、 负责安排、调配行政人事部的日常工作，保证日常管理工作的顺利进行；2、 负责行政人资有关文件、制度等文字材料的拟稿及各类管理制度、操作流程的拟定工作；3、 负责行政及人事的相关报表、总结计划的收集、汇总、上报工作；4、 负责各岗位人员的招聘、录用、考核、评估、培训管理等工作及社保公积金操作管理；5、 向公司决策层提供人力资源、组织机构等方面的建议并致力于提高公司综合管理水平，控制人力资源成本；6、 及时处理公司管理过程中的重大人力资源问题，指导员工职业生涯规划，建立和谐高效劳动关系，建设公司的整体企业文化；7、 完善培训制度体系，创新优化各项培训管理制度和流程标准；8、 完成上级领导交办的其他工作。任职资格：1、本科及以上学历，五年以上人力资源工作经验；2、能吃苦耐劳、有责任心、工作有条理，办事严谨，有亲和力和优秀的人际关系处理技巧；3、具有较强的逻辑判断能力，应变能力强，能及时有效处理并解决问题，具备较强的沟通协调以及数据统计及分析能力；4、熟悉掌握人事人才政策与管理实务、人力资源管理等内容，熟悉国家及地方相关劳动用工法律法规及政策。工作地点：青浦华新,人事行政高级经理,https://jobs.zhaopin.com/CC821712020J00183915103.htm,招1人,15K-20K
金桥,上海,上海数策软件股份有限公司,CZ429613910,民营,2019-07-10 00:51:23,本科,5-10年,开拓新客户，维系老客户，销售公司现有的产品和解决方案。岗位职责：1. 全面了解公司现有的产品和解决方案，分析调研所在市场，制定销售计划并达成目标2. 承担负责销售的全生命周期，与售前工程师配合研究方案与交流，在商务阶段负责竞标，商务谈判，合同签订，并在后期负责开票回款事宜3. 收集市场上客户需求，以及竞争对手信息，为公司产品以及商务策略提供参考任职要求：工作八年以上，熟悉了解汽车、汽车经销商或汽车零配件厂商为佳常驻工作地点：北京/上海,销售经理,https://jobs.zhaopin.com/CC429613911J00225589608.htm,招2人,15K-20K
北蔡,上海-浦东新区,帝纳(上海)咨询管理有限公司,CZ407062380,民营,2019-07-10 17:52:16,本科,1-3年,1、培训  独立开展员工岗前培训及非技术性业务培训课件制作及宣讲2、招聘  负责招聘信息发布及渠道拓展、维护，简历筛选及邀约，负责初试及结果反馈3、员工入离职手续办理及存档管理、社保公积金操作及考勤汇总等具体事务4、领导交办其他事情,人事专员招聘培训专员,https://jobs.zhaopin.com/CC407062385J00363750507.htm,招1人,6K-8K
五里桥,上海,上海英才酷信息科技有限公司,CZ861822550,民营,2019-07-10 19:21:05,本科,1-3年,岗位职责：⚫ 5 年以上NodeJS 后端开发经验，或者3 年以上WEB 开发经验；⚫ 熟悉Mysql / Mongodb ，有相关数据库设计及调优经验⚫ 熟练使用koa2 或者express⚫ 熟悉es6 / gulp / webpack 等工具的使用⚫ 熟悉nginx、apache 等web 服务器的使用和配置⚫ 熟悉Linux 及常用的Shell 命令；⚫ 熟悉React.js / Vue.js 等前端框架工作经验：⚫ 有大型NodeJs 项目开发经验优先；⚫ 技术Blog 或开源项目（请附链接）；⚫ 做过前端项目，JS 全栈工程师优先考虑；⚫ 良好的编程风格和注释习惯；⚫ 理解能力和学习能力强，喜欢钻研新技术；⚫ 良好的沟通能力，执行力强，具有优秀的合作精神和敬业精神。,后端Nodejs 开发工程师,https://jobs.zhaopin.com/CC861822550J00298848308.htm,招10人,10K-15K
南京西路,上海,安世亚太科技股份有限公司上海分公司,CZ132335030,合资,2019-07-10 16:25:11,本科,5-10年,销售经理岗位描述：1.带领并管理团队，为团队业绩负责；2.完成所负责区域/行业的市场信息收集和整理，梳理销售机会；3.负责重要客户的维护与提升；4.完成领导交办的其它任务。任职要求：1.本科及以上学历，理工科专业优先；2.四年或以上管理团队经验；3.五年或以上直接面对大客户的销售经验；4.熟悉CAX行业，两年以上CAX软件产品销售经验或有ERP、PDM、PLM等产品两年以上销售经验优先；5.优秀的沟通、协调和人际交往能力以及演讲能力；6.良好的英语阅读能力，熟练使用办公软件。,销售经理,https://jobs.zhaopin.com/CC132335037J00043341508.htm,招3人,15K-20K
永丰,上海-松江区,上海煦旻教育科技有限公司,CZ883909680,民营,2019-07-10 17:21:47,本科,1-3年,岗位职责：1、为3-12岁儿童提供英语全英文授课教学；2、遵照课程安排，充分备课，保质保量完成教学任务；3、保持与家长的积极沟通，对学生的学习效果进行跟踪，提供优质的教学售后服务；4、参加分校、总部的师资培训，不断提高英文素养和教学知识；5、配合学校组织的各种教学活动和市场活动。 任职资格：1、本科或以上学历（英语/教育专业、有相关工作经验或海外留学经历者优先、有TEFL或TESOL者优先、应届毕业生特别优秀也可）；2、口语标准、地道；较强的读写能力；   3、热爱孩子和教育，对教育行业有自己的认知和想法；4、乐于接受全新的教育理念和教学模式；5、有责任心，始终保持积极乐观的心态。,少儿英语教师,https://jobs.zhaopin.com/CC883909680J00419274201.htm,招3人,6K-10K
张江,上海,芯盟科技有限公司,CZ875544160,合资,2019-07-10 16:34:10,本科,5-10年,岗位职责1.Windows/Linux操作系统安装与维护       2.邮件传递系统设置与维护              3.系统性能监控              4.新的IT服务/系统相关解决方案评估              5.日常IT帮助台支持              6.IT信息安全解决方案实施              7.服务器、台式机和笔记本电脑故障排除              8.数据安全控制              9.数据备份系统设置与维护              10.防病毒系统设置与维护             11.IPPBX系统设置与维护              12.打印机服务器维护              13.视频配置维护              14.应对突发事件（病毒感染、高管理支持）              15.参与网络规划，设计可行的解决方案，领导相关项目              16.使用各种安全工具实现网络安全              17.执行计划外停机或网络安全事件的响应程序              18.评估当前网络架构框架的新产品技术              19.提供运营报告和分析              20.分支机构基础设施和应用系统支持     岗位要求         1、5年以上IT工作经验              2、计算机科学专业毕业/本科以上学历工资面议,IT系统集成资深工程师,https://jobs.zhaopin.com/CC875544160J00423256001.htm,招1人,10K-15K
漕河泾,上海,上海乂学教育科技有限公司,CZ281948380,股份制企业,2019-07-10 17:16:44,本科,1-3年,职位描述：1. 负责初中英语课程的教学工作；2. 参与课程教案的编写及课程规划，协助完成教学流程并保证课程质量；3. 根据教学要求分阶段组织测验活动，检验辅导成效；4. 发现孩子的成长问题并与家长保持及时、良好的沟通；5. 配合部门主管完成其他赋予的工作。任职资格：1. 本科学历以上，英语等相关专业优先；1. 语言表达能力出色，英语口音标准；2. 有较强的沟通能力，善于与家长和学员进行沟通；3. 服务意识强，能够从学员或家长的角度思考和处理问题；4. 抗压能力强，具有扎实的专业理论基础，对课程熟悉，专业功底深厚；5. 熟悉中学生的生活及学习特点，善于观察学生的问题，因材施教，并能提出行之有效的解决方案。,乂学教育高薪急聘初中英语教师,https://jobs.zhaopin.com/CC281948386J00224387607.htm,招5人,8K-10K
江宁路,上海-静安区,俪素建材科技(上海)有限公司,CZ526878880,民营,2019-07-10 00:50:57,本科,不限,招聘职位：进口建材行业销售 若干岗位要求：1、大专以上学历，工程或市场营销等相关专业优先考虑；2、开发客户资源，寻找潜在客户，完成销售目标；3、签定销售合同，指导、协调、审核与销售服务有关的帐目和记录，协调运输等事务；4、解决客户就销售和服务提出的投诉；任职资格1、1年以上销售工作经验，建材行业销售经验优先考虑；2、具备较强的销售技巧及销售经验，市场营销经验及渠道拓展经验；3、具有较强的沟通能力，组织、协调能力和团队管理能力；4、有责任心，能承受较大的工作压力。公司福利：1、薪资：底薪+提成+奖金2、补贴：交通+通讯费3、公司按国家规定签订劳动合同，并缴纳五险一金,进口建材行业销售,https://jobs.zhaopin.com/526878883250006.htm,招5人,6K-8K
颛桥,上海,上海泽宁环保科技有限公司,CZ422011280,民营,2019-07-10 00:51:42,本科,3-5年,"工作内容：1. 根据产品的项目要求负责新产品的外观、工艺、结构等方面的设计和制作;2.工程图面的创建与管理；3.主动积极负责项目跟进,开模前评估,试模检讨以及试产和模具验收;4.负责产品维护,出相关产品技术资料(BOM\检验图)及签样,结案资料完整准确,有条理,重点突出;5.对产品持续优化,通过改进设计方案、改进材料、增加零件的通用性控制成本；6.完成部门负责人安排的其他工作.岗位职责：1. 机械设计自动化专业，3年以上产品开发经验， 智能家用产品相关者优先；2.熟练使用CAD、Solidworks等相关软件；能够熟练转工程图及确定检验标准；熟悉产品公差配合分析；熟悉产品及模具价格评估体系；3.懂塑胶，压铸模结构,对成型工艺有一定了解,有模具经验者优先；4. 熟悉产品开发流程,对产品结构设计认识深刻,能对产品结构及工艺提出有效改进方案,能独立完成设计,设计合理,思路清晰,考虑问题全面；结构可靠性及作业方便性进行分析评估; 5. 工作严谨细致,有良好的工作习惯及工作方法,能适应短期出差，具有较强的抗压能力及应变能力,有良好的沟通能力及项目管理能力,勇于承担责任,具备较强团队合作精神.",高级结构工程师,https://jobs.zhaopin.com/CZ422011280J00264524301.htm,招2人,8K-15K
徐泾,上海-青浦区,江苏汉印机电科技股份有限公司,CZ304602680,股份制企业,2019-07-10 19:07:27,本科,3-5年,岗位要求u  全日制大学本科及以上学历，电子工程、通信工程、计算机等相关专业毕业u  具有扎实的数字电路基础，精通FPGA开发，精通Verilog或 VHDL语言。u  有使用FTDI或PLX、Cypress的高速/超高速USB接口芯片连接FPGA进行设计的经验u  动手能力强，能够配合上位机开发人员和模拟电路开发人员调试样板u  3年以上工作经验（硕士2年以上工作经验）u  具有较强的文档编写和规范的代码设计能力u  能够熟练阅读英文芯片资料u  熟悉单片机的开发环境，能使用C语言进行简单的单片机开发的优先考虑 岗位职责u  负责产品的电子硬件总体方案设计u  负责电路原理图中数字部分设计u  负责电路中的FPGA编程u  负责电子产品样机的调试、验证、优化u  负责相关技术文档的编制u  跟踪行业主流技术并加以应用,FPGA工程师,https://jobs.zhaopin.com/CC304602684J00386283505.htm,招2人,15K-25K
周家嘴路,上海,赢富仪器科技（上海）有限公司,CZ453929720,民营,2019-07-10 17:28:15,本科,1-3年,岗位职责：1.培训客户使用公司的产品2.不定期的客户拜访及技术培训3.相关产品的系统升级处理4.部门经理分配的其他事项任职要求：1.工科背景，人因工程相关专业、心理学、机械设计、工业设计、自动化控制、电子信息工程、通信系统等相关专业优先考虑；2.具备一定的编程能力和经验者优先。3.英语四级以上，能看懂英文材料，能用英文收发邮件，与外国人进行简单的英文对话。4.逻辑清晰，表达能力强，能让客户理解培训内容。5.工作有责任心，严谨细致，勤奋踏实，善于思考问题，具备团队合作精神。6.能适应出差。薪资待遇：1、工资+绩效考核2、五险一金3、法定假日，带薪年假4、技术培训工作地址上海市杨浦区隆昌路619号城市概念1号楼A208室 ,技术支持工程师,https://jobs.zhaopin.com/CC453929726J00073979905.htm,招1人,5K-8K
杨村,上海-徐汇区,乐金华奥斯(天津)有限公司,CZ120001670,外商独资,2019-07-10 00:51:36,本科,1-3年,招聘要求：1-汽车， 化工 ，销售，专业本科学历以上2-韩语能力或英语能力强，优先考虑。3-相关销售工作1-2年以上4-工作地点 :上海  申请职位具体工作内容：1-管理现有客户的所有事宜。2-接受来自客户的订单，并进行销售。3-对所负责的客户的债券进行确认和管理，按时回收货款。4-对所负责客户发生的不良进行现场确认，并于工厂沟通进行后续索赔工作。5-对于不良产品和新项目进行时时跟踪，并及时反馈客户意见。6-定期拜访客户，与客户建立良好的合作关系。7-开发新客户，新项目，进行PT。,销售管理,https://jobs.zhaopin.com/CC120001671J00141242813.htm,招1人,8K-10K
七宝,上海-闵行区,上海铠寻信息科技有限公司,CZ636925730,民营,2019-07-10 17:12:42,本科,不限,协助处理人力资源基础事务；本科及以上学历在校生或应届毕业生；每周可实习三天以上；人力资源、管理、经济学等相关专业均可；,人力资源实习生,https://jobs.zhaopin.com/CC636925730J00197515106.htm,招1人,1K-2K
漕河泾,上海,奕力发科技(深圳)有限公司,CZ539474320,外商独资,2019-07-10 19:20:19,本科,1-3年,职务说明】1、负责公司产品(TFT-LCD Driver IC)售前、售后的技术支持工作；2、客户端Design In应用问题解决，提供第一线客户技术支持；3、协助业务团队解决销售过程中的技术问题及提供售后的技术支持；4、客诉问题分析与解决，客户量产问题解决；5. 面试及工作地点 : 上海【任职资格】1、本科及以上学历，通信类、电子类、计算机类相关专业；2、具基本电路设计能力及OrCAD / Protel 软件应用；3、熟悉单片机MCU/FPGA应用开发及C/C++、VHDL语言；4、熟悉电子设备操作、电子仪表工具使用；【其它条件】1、具面板、驱动IC、显示系统相关工作经验者尤佳；2、沟通、组织能力强，擅长除错，解应用技术问题；3、个性随和，能与客户配合，热衷服务助人者；4、须对Driver IC有高度兴趣且肯虚心学习者；,现场应用工程师（FAE）,https://jobs.zhaopin.com/539474327250099.htm,招2人,7K-14K
外滩,上海,上海琼浦信息科技有限公司,CZ552368130,民营,2019-07-10 16:31:13,本科,不限,岗位职责：1、负责公司业务统计数据的计算、汇总工作；2、负责编制业务统计数据的月报、季报、年报等报表编制工作；3、撰写业务统计数据相关说明报告；4、 对业务统计数据进行监测、判断，并能做出相关预测工作；5、完成统计领导交办的其他工作。任职资格：1、全日制本科及以上学历，统计学相关专业（经济、财务管理、会计、应用数学等）；2、1-2年统计及或相关专业工作经验；3、对统计数据较为敏感4、有耐心、有团队精神5、熟练运用Word、Excel、PowerPoint等办公软件6、年龄：20-28岁,统计,https://jobs.zhaopin.com/CC552368134J00117086908.htm,招2人,6K-8K
松江新城,上海-松江区,浙江正泰电器股份有限公司,CZ141236210,上市公司,2019-07-10 17:12:39,本科,3-5年,备注：该职位显示薪酬信息不具有参考意义，仅为该平台发布职位时的必填项，具体薪酬待遇以面试通过后面议为准职责：1）负责BMS开发设计中通信协议的制定。2）负责系统的控制策略、控制逻辑与PCS、EMS的匹配衔接3）负责系统间通信匹配的测试、控制策略的测试方案制定、跟踪测试、编制测试报告4）负责客户端的系统调试和验证5）负责和外围设备如PCS、EMS有关系统通信协议的沟通和衔接工作要求：1）精通软件的设计，从事过软件的代码编制2）从事过RS485、CAN通信等协议的编制工作3）了解通信端口、通信配件的选型4）会使用至少一种C、C++ 语言代码编制5）能够调试通信协议的匹配和衔接6）对硬件电路有一定了解7）做过BMS、锂电池相关领域工作的优先考虑,高级BMS软件工程师,https://jobs.zhaopin.com/CC141236214J00226876806.htm,招1人,10K-15K
