address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
,上海-浦东新区,上海丽兹行房地产经纪有限公司SH-Y9,CZ418846210D00113142861,民营,2019-07-06 10:20:48,本科,1年以下,【岗位要求】1.21-35周岁，本科及以上学历，较强的学习能力；2.具有良好的亲和力、沟通表达能力；3.理解能力、逻辑协调佳，乐观开朗，为人诚恳，乐于分享；4.工作积极主动，注重团队合作，愿意服务高端客户，想积累人脉、拓展视野，更想体现自己的价值，实现梦想 ；5.愿意参加公益活动，具有爱心和感恩之心。【岗位职责】1.新员工入职，熟悉了解产品信息（一二手高端楼盘项目+金融产品等）；2.详细了解客户的核心诉求，了解公司产品，帮助客户进行房源的高效匹配，精准匹配合适的产品信息；3.带客户实地看房，进行商务磋商，谈判，促成豪宅成交，为客户提供最新豪宅市场分析报告，帮助客户做资产配置；4.与客户面对面沟通，通过Ipad、豪宅APP、楼盘字典等营销工具前期介绍产品信息，带客户看房、讲盘，通过市场数据分析，进行磋商、谈判，促成产品成交等；【薪资收入】（1）显性收入：无责底薪6000起+高提成5-68%+菁英留任奖+年度业绩累加奖（2）隐性收入：高端人脉积累、视野拓展、广阔晋升、管理经验、轻松简单的工作氛围、全面专业市场知识带薪培训【其他福利】1.六险一金：养老、失业、医疗、工商、生育、商业保险；住房公积金；2.拨打电话免费：企业内部通话免费；3.多重奖励：新人奖、品质奖、价值范、支持个人及团队、职能嘉奖、破纪录奖；4.年度国内外旅游：泰山、青岛、厦门、海南、云南、泰国、韩国都曾留下我们的身影；【晋升机制】公开 公平 透明的竞聘机制1.营销专家：豪宅顾问→资深豪宅顾问→高级客户经理→资深客户经理2.管理岗位晋升：店经理→店面总监→大区总监【培训体系】1.师徒制：一对一的师徒辅导，除了工作，还有生活，有句话叫“有事找师傅”2.内训：（1）针对豪宅顾问——房产知识、营销知识、交易知识、法律法规、客户维护、目标管理、 谈判技巧、金融知识、心理学；（2）针对销售精英——百万尖子班；（3）针对管理岗位——黄埔培训班、虎将训练营3.外训：（1）中层管理者—PMBA课程、EMBA课程；（2）高层管理者----北大、清华总裁培训班，中欧课程4.行业交流：我们会不定期地请行业中的佼佼者进行交流学习,快速晋升 销售经理/网络销售/客户服务,https://jobs.zhaopin.com/CC418846213J00054461913.htm,招20人,8K-10K
马陆,上海,上海俑通国际贸易有限公司,CZ812128490,民营,2019-07-06 14:00:30,本科,1-3年,岗位职责： 1.负责外贸市场行情和外销产品信息的搜集和整理工作； 2.负责潜在客户的开拓，完成客户需求的各种服务； 3.负责本部门的外出展销和展览活动；派往国外当地开发客户4.负责外贸客户的联络及业务洽谈； 5.负责与进行客户的具体合同谈判，完成合同签署；负责协调产品的生产交接，质量监督及货物运输工作； 6.负责相关客户的售后服务工作任职要求： 1、国际贸易或英语及其它小语种专业，法语，俄语，韩语，阿拉伯语，西班牙语，葡萄牙语等本科以上，2年以上工作经验，优秀应届毕业生也可考虑，公司会有专业培训（包吃包住）2、英语或小语种听说读写熟练。 3、具有良好的语言表达沟通能力与社交素养。 4，为人诚实，工作敬业，对销售行业充满热情。 5，男女不限，同时也欢迎各小语种专业的优秀人才，以及留学中国的外籍学生加入！目前公司在新加坡，泰国，巴拿马和韩国有分公司，非洲分公司也在筹划中，公司也有各大院校法语、俄语、西语、阿拉伯语等的优秀毕业生，公司将提供良好的平台，多元化的工作环境以及国外学习参展的计划！要求外语书面及口语流利，沟通无障碍，表达能力强，热爱外贸行业，谢谢！本职位有出国参展及外派机会！公司提供食宿！招聘QQ：**********,外贸业务员（西班牙语）,https://jobs.zhaopin.com/CC812128490J00164323102.htm,招5人,8K-12K
江川路,上海,上海菁尚教育科技有限公司,CZ365183880,合资,2019-07-06 16:46:38,本科,不限,岗位职责：1、为中小学生提供专业的高质量教学服务，安排学生课程；2、帮助学生提高学习兴趣，养成好的学习方法及习惯；3、与学生及家长保持良好、长期的合作关系；4、参加学科教研活动，提高教研水平，为公司提供高质量的教学资源/教案；5、不断学习提高业务水平；6、为人师表、身正为范、具有良好的教师职业操守；7、完成上级交代的其他任务。任职要求：1、本科以上学历，普通话标准，仪表仪态端庄，有亲和力；2、具有良好的教师职业操守和服务意识，热爱教育教学工作，热爱学生，为人师表；3、沟通表达能力强，讲课条理清晰、风趣幽默，有互动、能够因材施教，启发教学；4、有责任心、抗压力强、执行力强。福利待遇：1）至少高于同行业15%的薪酬。2）多重保障：五险一金+一险（商业保险）。3）丰富多彩的节日礼：全年大小节日慰问。4）系统完善的管理，专业的技能学习培训：内训+外训（入职转正即可获得30000元/年，学习补贴，职级越高补贴越高）。5）健全成熟的职业发展空间+完善的培训体系。6）宽敞明亮、温馨舒适、有爱的办公环境。7）精彩无比，专属的生日party。8）车补、餐补、下午茶、运动健身、按摩椅。9）直系亲属学习班课全额免费，亲朋好友专享7折优惠。10）安居工程：无息贷款，帮助员工上海、嘉兴安居落户。11）每年2次国内、国外游机会，外加众多境外学习考察机会。12）公司正处于快递发展期，更多更大的晋升空间。工作地址：（就近安排）上海市闵行区鹤庆路900号碧江广场7号楼4楼上海市闵行区莘建路65号海星大楼7楼（莘庄龙之梦对面）电话：沈鑫 ***********,急聘高中数学教师,https://jobs.zhaopin.com/CC365183888J00109022405.htm,招5人,8K-10K
曲阳,上海,纳瑟(上海)纳米科技有限公司,CZ636375020,外商独资,2019-07-06 10:55:11,本科,不限,"需物理、材料或其他相关专业本科及以上学位，有原子力显微镜（AFM）等相关知识基础最佳。应届生亦可。重要的事情说三遍：计算机专业勿投，谢谢。工作内容：＊Develop customer interest in Nanoscience products by discussions,presentations and site visits. ＊Respond in a timely and competent manner to product enquiries and issue price quotations in the defined territory. ＊Track, guide and support prospects, either directly or via agents/distributors throughout the funding and order cycles. ＊Transfer all data to CRM! (Customer database) and maintain the database on a daily basis. ＊Keep records of all quotations, won and lost orders, and provide regular reports of activities and sales forecasts ＊Support new product launches, attend conferences and gather market intelligence. ＊Optimize customer satisfaction by clearly communicating the order details, and working with operations and later customer support to ensure we meet and exceed our customers’expectations. 能力要求： ＊ Honesty and integrity ＊ Extremely customer focused and commercially aware. ＊ Self-motivated. ＊ Ability to co-operate. ＊ Flexibility；Understands personal impact. ＊ Pro-activity and creativity. ＊ Excellent spoken and written English and verbal communication. ＊Able to travel both domestically and internationally on short notice.",销售工程师,https://jobs.zhaopin.com/CC636375022J00311868707.htm,招2人,6K-8K
陆家嘴,上海-浦东新区,亨特尔猎头(中国)公司,CZ390778080,外商独资,2019-07-06 12:49:37,本科,不限,我们是谁：是12年来深耕于金融领域中高端人才寻访的猎头公司，拥有行业内知名且靠谱的客户，数不完的订单，我们接触的候选人大多是来自知名高校毕业的本硕博学历，以及海外背景，你能接触到行业牛掰的大神，开拓你的视野。我们需要谁：招聘猎头顾问助理AC，猎头顾问C、高级猎头顾问SC、TeamLeader 均要求二本以上学历，金融相关从业背景优先，有hr或销售经验的优先，不限年限，以业绩为导向，只要业绩够好，90后也能做teamleader。加入我们你能得到什么：高于同行业的底薪，高提成，每周下午茶，每天夕会案例分享、线上线下培训，季度旅游，年度体检，六险一金，车费花费补贴，实行积分管理制，80、90后的团队年轻有活力，工作氛围轻松，每周双休。【招聘职位及要求】1、猎头顾问助理AC：本科以上学历，1年以上销售、人事或者猎头经验2、猎头顾问C：本科以上学历，1年以上猎头经验，行业不限，且业绩良好3、高级猎头顾问SC：统招本科以上学历，2年以上猎头经验，有金融行业猎头经验优先，且业绩良好4、TeamLeader：本科以上学历，3年以上猎头经验，且业绩良好，有带团队经验优先如果你不想只拿底薪，如果你对自己有经济要求，如果你不想甘于平凡，那么加入我们吧，你能跟行业内的大佬们做朋友，你能了解金融领域的最新动向，加入我们不仅有钱途，而且有前途！！！！简历投递邮箱：sunny.su@china-hunter.com,猎头,https://jobs.zhaopin.com/CC390778080J00411318601.htm,招1人,10K-15K
中山北路,上海-普陀区,上海精锐教育培训有限公司,CZ173698110,上市公司,2019-07-06 17:26:13,本科,3-5年,"岗位职责：1) 负责VIP事业群培训及人员发展体系的建设及优化；2) 负责公司年度培训计划方案的策划、组织并实施及后续改善工作；3) 负责公司年度培训包括但不仅限于月度新员工入职培训、分层管理类培训、储备干部等培训计划及落地执行；4) 具备良好跨部门沟通协调，按需求制订合理有效的各项培训课程，负责课件的开发与优化；5) 对培训课程结果设计考评流程，并需对所有培训课程进行定期考评；6) 建设内训师培养及淘汰机制，有效提升内训师队伍；7) 根据事业群人才储备发展计划，加强储备人才培养，建立职业发展通道，帮助员工达成职业发展目标；8) 能承担部分管理类课程的授课工作。任职要求：1) 本科以上学历，三年以上知名品牌培训工作经验优先；2) 了解教育行业销售及服务技巧培训知识；3) 熟悉培训事务操作流程；4) 职业形象好、待人热情、有亲和力，为人诚实可靠, 注重细节；5) 具有较强的沟通能力和语言表达能力，较强的组织能力和协调能力，对工作有认真负责的态度；6)熟练操作电脑办公软件，PPT文件制作。",培训经理,https://jobs.zhaopin.com/CC173698114J00247822804.htm,招1人,15K-20K
鞍山,上海-虹口区,云能融资租赁(上海)有限公司,CZ608866220,国企,2019-07-06 16:54:56,本科,3-5年,岗位职责：1.协助拟定人力资源相关政策、制度及流程等。2.协助人力资源相关体系的完善及维护。3.协助招聘管理、绩效管理、员工关系管理等。4.协助人才队伍梯队建设，按培训计划，组织开展培训及维护培训信息。5.负责干部管理及相关档案管理。6.协助维护E-HR系统相关数据。7.协助党务主管完成党建及工会等方面的工作。8.部门及领导交代的其他事务。任职资格：,人力资源岗,https://jobs.zhaopin.com/CC608866225J00336902307.htm,招1人,8K-10K
太仓,上海,山东则正医药技术有限公司,CZ370383980,民营,2019-07-06 10:38:30,本科,1-3年,岗位职责：1、协助领导进行商务谈判，初步审核商务合同条款，合同起草等；2、协助编制投标商务文件，以及相关资料的准备、整理；3、负责公司对外宣传，展会安排；4、协助进行客户维护，客户开发；5、负责客户资料、资质、档案的建立工作以及往来商业文件、合同的管理工作；6、负责公司商务外联工作，客户接待等；7、领导安排的其他工作。岗位要求：1、本科及以上学历，药学、药物分析相关专业，了解药品研发过程，有医药商务工作经验者优先；2、积极主动，性格开朗，对待工作认真负责，为人正直；3、接受长期出差，提供住宿。,医药商务专员（助理）,https://jobs.zhaopin.com/CC370383980J00369598307.htm,招2人,6K-10K
颛桥,上海,上海顺升创意设计有限公司,CZ881528240,民营,2019-07-06 15:33:52,本科,3-5年,有两年以上工作经验，对于包装画面有较强的把控能力，拥有良好的美术基础，对于市场有敏锐的洞察力，注重落地，为人踏实好学者优先考虑。主要从事产品礼盒及快消品包装设计等。（另：简历中请附上以往的个人作品）,包装设计师,https://jobs.zhaopin.com/CC881528240J00418553701.htm,招3人,7K-10K
花木,上海,上海金大师互联网金融信息服务有限公司,CZ434217310D00113463396,上市公司,2019-07-06 17:49:07,本科,3-5年,岗位内容：1、有投放APP下载经验，熟悉各大应用市场关键词覆盖以及优化的规则。2、熟悉百度/360/搜狗/广点通、神马、今日头条、新浪扶翼、智汇推、有道、uc浏览器、陌陌和其它一些平台的原理、后台及工作方式。3、负责账户结构优化、关键词选择、关键词创意撰写、关键词排名监控。4、总结竞价排名规律，对竞价关键词进行整理和数据分析，能有效的对其进行评估。5、不断优化当前工作内容，把数据做细化，量化。统计每日、每周、每月的消费、流量，并优化关键词6、扩展新的推广渠道，并提交资质上线开通账户；岗位要求：1、本科及以上学历，且有贵金属或股票金融类网络推广工作经验3年以上者；2、 对移动互联网有浓厚兴趣，对金融市场与产品有一定了解。3、思维敏捷、工作认真负责、较强团队协作意识。岗位额外福利：1、公司在节假日（元旦、春节、劳动节、端午节、中秋国庆节）为员工发放节日福利。2、每个季度有优秀员工评选，享受荣誉、公费培训、晋升机会！3、试用期就开始缴纳五险一金，另外公司还为员工购买了额外商业意外保险！4、员工结婚生育赠送实物慰问。5、每月生日party、生日礼物、下午茶零食、户外拓展、团建聚餐、唱K、党员之家、员工书友会、篮球协会、演艺协会、公益俱乐部，满足每个员工不同的兴趣爱好！6、带薪年假5天，享有国家法定节假日！地点：上海浦东新区杨高南路729号陆家嘴世纪金融广场1号楼12层,sem网络推广,https://jobs.zhaopin.com/CC434217314J00190251804.htm,招1人,8K-15K
古北,上海-长宁区,上海争跃文化传播有限公司,CZ265452980,民营,2019-07-06 13:57:02,本科,3-5年,岗位职责：为学生的SAT考试提供专业指导任职要求：1.英语功底扎实，通过专业八级考试或参加过托福、SAT、GRE、GMAT高分者；2.对TOEFL、SAT、ACT、GRE、GMAT等考试的解题方法、技巧有独到的见解；3.能用英语流利讲解SAT数学和科学等科目；4.具有优秀的英语听说读写能力，普通话和英语发音标准；5.善于与学生沟通，授课风格活泼幽默，充满激情。6.有责任感，为人诚实正直，品行端正，表里如一；7.业务精湛，熟悉相关科目，有相关课程授课经验；8.具有1年以上教学经验，熟悉现行SAT、ACT等考试流程与方向；9.有海外留学、生活经历者优先；,SAT授课教师,https://jobs.zhaopin.com/265452987250041.htm,招1人,6K-8K
新场,上海,小才子教育,CZ241914880,民营,2019-07-06 12:08:56,本科,不限,岗位职责：<1>为学员提供专业的高质量教学服务； <2>帮助学员提高学习兴趣，养成好的学习方法及习惯； <3>为学生查缺补漏，帮助学员尽快提高成绩； <4>参加学科教研活动，提高教研水平，为公司提供高质量的教学资源/教案。 岗位要求:<1>本科及以上学历，有教学经验和教师资格证者优先。 <2>普通话标准，相貌端庄，人品正直，举止大方得体，有亲和力； <3>头脑灵活，反应速度快，应变能力强，做事严谨； <4>态度积极，性格开朗，抗压能力强，有责任心，执行力强； <5>讲课条理清晰，能够因材施教，启发教学； <6>具有良好的教师职业操守和服务意识，热爱教育教学工作，热爱学生。,包住急聘初高中语文老师,https://jobs.zhaopin.com/CC241914887J00187423001.htm,招18人,8K-15K
花木,上海-浦东新区,兴企领航(北京)企业管理有限公司,CZ857253960,民营,2019-07-06 11:55:21,本科,3-5年,招聘以下岗位：IOS ，安卓 ，PHP ，产品经理，前端H5开发， JAVA。薪资（20至30K）任职要求：1.本科及以上学历，具有 3 年以上服务器端开发工作经历；2.熟悉 PHP 进行后台开发，能熟练运用 Linux 做工作环境；3.精通 MySQL 数据库及 Redis 的使用及优化；4.熟悉基本的计算机网络概念，熟悉 HTTP 协议，了解 TCP/IP 的基本工作原理，熟悉各种 Web 标准规范；5.有良好的团队合作能力，技术视野开阔，有敏捷开发团队实践经验者优先；6.有高并发条件下的开发和架构设计经验者优先。岗位职责：1.参与后台业务系统及基础架构的开发和维护；2.参与数据库优化，管理及维护；3.参与离线数据处理，优化系统结构，保证系统运行稳定性。公司福利:1.宿舍内空调一直开，WIFI 全覆盖！每月有 400元 的生活补助。有佣人每日打扫卫生，清洗整理衣物。 2. 公司交通便捷风景优美，宿舍附近有菲律宾最大的 商场 SMMOA。附近的健身房，游泳池，中餐厅，游乐场，步行街等各类娱乐休闲场所应有尽有。 3. 应聘者一旦被录用，不需要自己垫付任何费用。 4. 公司承担负责员工一切的日常生活费用。,php开发工程师高薪招聘包食宿20至30K,https://jobs.zhaopin.com/CC857253960J00389011405.htm,招1人,20K-30K
马陆,上海-嘉定区,兴企领航(北京)企业管理有限公司,CZ857253960,民营,2019-07-06 11:55:39,本科,5-10年,岗位经验：5年以上岗位职责1、负责棋牌项目基本规则、玩法，收集和分析市场产品同类产品；2、负责撰写产品各个版本的功能策划文档；3、负责管理协调研发团队，把控项目的整体进程，积极推动产品的研发质量；4、负责产品上线的准备工作和上线后的持续更新迭代；5、负责产品运营阶段的持续改善，深挖游戏乐趣。岗位要求1、有项目管理带团队的经验，棋牌产品或者网游策划经验；2、熟悉手游行业环境，有网游或者棋牌产品经理和项目管理经验均可，熟悉棋牌产品的优先考虑；3、熟练掌握 Axuer 等产品原型设计软件；4、了解手游的开发技术与流程。公司福利：1.宿舍内空调一直开，WIFI 全覆盖！每月有 400元 的生活补助。有佣人每日打扫卫生，清洗整理衣物。 2. 公司交通便捷风景优美，宿舍附近有大商场 SMMOA。附近的健身房，游泳池，中餐厅，游乐场，步行街等各类娱乐休闲场所应有尽有。 3. 应聘者一旦被录用，不需要自己垫付任何费用。 4. 公司承担负责员工一切的日常生活费用。,产品经理游戏开发包食宿20至30K,https://jobs.zhaopin.com/CC857253960J00389020605.htm,招1人,20K-30K
徐家汇,上海,上海轻轻信息科技有限公司,CZ223985880,民营,2019-07-06 16:31:23,本科,1-3年,"岗位职责：1、按照广告投放策略进行产品推广和广告投放工作, 在控制成本、保证投放效果的前提下完成投放任务;2、熟悉主流信息流媒体的投放（微信MP、今日头条、广点通等移动精准广告），能够制定和执行优化方案并取得实际效果;3、熟悉广告文案素材,优化广告落地页面，优化信息流推广账户，分析推广效果并进行调整和优化；4、通过对相关数据及竞争对手的分析，不断优化文案和素材，制定可执行的投放策略；5、对数据敏感, 善于分析数据并根据数据对广告创意不间断的进行优化。任职要求：1、1年以上信息流媒体投放经验；2、优秀的沟通协作能力、执行能力和较强的数据理解分析能力；3、具备良好的职业素养、团队协作能力和工作激情；4、有教育行业信息流投放工作经验者优先；5、具备较强执行力，能承受较强的工作压力。",信息流优化师,https://jobs.zhaopin.com/CC223985886J00385297805.htm,招1人,10K-15K
长征,上海-普陀区,中国大恒(集团)有限公司北京图像视觉技术分公司,CZ120188730,其它,2019-07-06 16:58:15,本科,不限,上岗条件：1、熟练掌握c++语言和Windows编程，熟练使用VisualStudio开发环境；熟悉c#语言2、能熟练应用英语进行书面和语言沟通；3、有良好的学习能力，良好的团队合作能力；4、具备图像处理及机器视觉的理论基础和算法知识；5、有大恒图像产品使用经验者优先考虑；6、能适应出差。7、办公地点：上海 岗位职责：1、对大恒图像自产产品及代理产品进行售前、售后技术支持；2、提供机器视觉系统解决方案；3、提供机器视觉相关技术培训；4、协助销售部门完成市场推广工作。,机器视觉应用工程师-上海,https://jobs.zhaopin.com/120188733251434.htm,招2人,8K-15K
中山公园,上海,浙商证券股份有限公司上海长乐路证券营业部,CZ156437820,股份制企业,2019-07-06 14:14:44,本科,3-5年,"需求人数：1人。岗位要求：1、负责推进营业部股权融资及场外市场等业务，联系投行IPO或再融资项目、各类债券项目承揽、财务顾问、直投业务等项目推荐与引进，确保营业部投融资业务目标的达成；2、撮合机构投资者及部分高净值投资者与公司储备融资项目的投融资需求；3、引进私募类、公募类机构投资者；4、负责保障营业部综合投融资业务的规范开展，防范合规风险；5、负责机构顾问团队的组建、培养和日常培训工作，积极吸收和培养营业部综合业务人才，充实综合业务团队；6、负责机构顾问的日常管理、考核；7、有效组织营业部前台员工各项投融资业务的培训工作，提升其开发和服务高净值客户、机构客户的能力；8、完成领导交办的其他工作。薪酬待遇：1、 长期签订劳动合同（非劳务派遣合同），缴纳社保、公积金，外来人员缴纳综保。2、 底薪（行业内具有竞争力）+津贴+业绩提成+人才推荐奖+特殊贡献奖励等。3、 享受公司福利，特殊人才享受特殊待遇。职能类别：投资/基金项目经理 金融产品销售上班地址：长乐路1219号2楼公司介绍       浙商证券股份有限公司（ZHESHANG SECURITIES CO.,LTD.）是中国证监会批准成立的综合性证券公司，成立于2002年5月9日。总部位于浙江省杭州市，注册资本30亿元人民币。       浙商证券是长三角南翼地区的重要财富管理机构，全资控股浙商期货有限公司、浙江浙商资本管理有限公司和浙江浙商证券资产管理有限公司，主发起设立浙商基金管理有限公司，形成“证券+期货+基金+资管+创投”的金融产业布局，为客户提供全方位、多层次、宽领域的综合投融资服务和产品。公司主要业务包括证券经纪、投资银行、资产管理、财务顾问、投资咨询、证券自营、期货业务、直接投资、融资融券等，其中，资产管理、投资银行、证券经纪、期货经纪等业务已跻身行业前列。       公司在全国范围内设有100多家分支机构，服务覆盖中国三大经济区--珠三角、长三角和环渤海地区，在全国21个经济最活跃的省份打下了综合性投融资服务的基石，形成全国性财富管理网络布局。       浙商证券致力于撮合投融资需求，管理居民财富，积极服务实体经济发展，以优质的财富管理服务赢得市场的良好口碑和客户的认可，获得了多项荣誉。       千百年文化传承，十余年励精图治，浙商证券将浙商的文化基因化为宝贵的精神财富，延续务实、创新的浙商精神，以“同创同享同成长”为核心企业文化，立志将浙商证券打造为最具浙商特色的财富增值服务商。营业部介绍       浙商证券股份有限公司上海长乐路证券营业部，成立于一九九四年四月十四日，注册地在上海市长乐路1219号。营业部经营范围包括证券代理买卖；代理还本付息、分红派息；证券代保管、签证；代理登记开户等在内的多项证券类业务。营业部位于上海市中心繁华地段(华山医院附近)，拥有营业面积近2000平方米，设有散户厅、大户室和贵宾室等各交易区域，环境优越，交通便捷。营业部自成立以来，秉承""诚实做人，踏实做事""的价值理念，践行“诚信为本，客户至上”的服务宗旨，以热诚的工作态度、便捷的交易设施、准确的信息咨询为客户提供有浙商特色的优质服务，与员工、客户、社会各相关方共某发展、共创和谐。展望未来，长乐路证券营业部将继续围绕核心目标，通过专业化的组织，成为在相关领域具有领先地位的、有竞争力的证券营业部，不断创造企业价值。营业部特色服务营业部为客户提供了安全高效的投资手段、建立了完善的信息咨询系统、成立了高效贴心的客户服务部，同时通过不断的企业制度和业务流程的建设，推陈出新，以满足不同层面客户的需求，具体特色服务如下：实时开户服务：开办上海、深圳的A、B股股东帐号实时开户；交易手段齐全：自助委托、24小时电话委托（120门）、网上交易和手机委托等多种交易方式；投资咨询服务：散户厅和大户室设专门的咨询岗位，为客户提供及时的疑难解答；每周两次的收市解盘，分析大盘热点，探讨大盘走势；定期邀请专家，举办特色沙龙等；专业增值服务：钱龙、大智慧(Level2)、港澳资讯等多种资讯软件齐全，为机构大户提供“一对一”的金牌服务；帐单邮寄服务：定期免费为客户邮寄对帐单；资金存取便捷：开通多家银行银证转帐、三方存管业务；其他业务服务：代理客户新股配售、代理配股、代理沪、深两地A、B股股票及基金业务；国债现券、企业债券与国债回购等一条龙特需服务；开设多个投资平台（信托产品、基金、期货、典当行等）供客户选择等；其他特色服务：定期开展优质服务月活动，为客户提供热心、关心、细心、耐心、恒心的五心级服务。具体内容包括：免费借用雨伞、免费急救药品、不定期推出医疗理疗咨询服务等。营业部必将结合自身情况，不断创新，为广大投资者营造更加稳定、更加规范，更加和谐的环境，为广大投资者提供方便、快捷、周全的服务。",机构专员,https://jobs.zhaopin.com/CC156437824J00056568407.htm,招1人,8K-10K
徐家汇,上海,上海宏马餐饮有限公司,CZ834904720,民营,2019-07-06 17:37:02,本科,3-5年,岗位要求：1、根据公司的市场发展战略及目标，准确把握公司旗下轻餐饮品牌定位，负责品牌战略制定及品牌体系建设，制定市场部年度工作计划并分解到月度以执行；2、负责组织相关行业政策及咨询、竞争对手信息、用户信息，分析市场发展趋势，预判市场发展方向；3、根据市场需求、市场信息进行品牌策划，制定品牌市场推广策略，打造品牌文化与个性，提升品牌形象与影响力；4、负责制定外部市场资源拓展计划，拓展外部合作关系，并组织实施；负责对外承接并组织举办各类展会及线下活动等；5、建立、优化、维护品牌传播渠道，整合线上线下各方资源，创新市场推广策略，促进产品销售与品牌认知提升；6、策划与执行品牌公关活动，对各类活动效果及时分析，搜集顾客反馈并及时做出调整；任职资格：1、本科以上学历，3-5年品牌/市场营销工作经验（餐饮零售类、具有电商互联网思维优先）2、具备较强的文案策划能力与创意设计能力；3、熟练掌握office办公软件；4、熟练掌握各类设计软件的优先（包括ps/ai/ID等）；5、具备一定的团队管理能力，良好的团队合作精神和沟通协调能力，学习能力强，思维活跃,市场经理,https://jobs.zhaopin.com/CC834904720J00401761401.htm,招1人,10K-20K
漕河泾,上海-徐汇区,上海和绚室内装饰有限公司,CZ359299580,民营,2019-07-06 16:34:50,本科,3-5年,岗位职责：1、制作机电投标方案；2、根据投标图说，制作施工图、竣工图；3、协助专业工程招标，并配合造价师核定费用；4、协助业主办理工程初验及工程缺失改善督导及正式验收；5、其它上级交办的各项工作任务；6、负责机电工程、智能大厦方案与深化设计，招投标及现场技术支持等任职要求：1、本科以上学历，电气相关专业；2、3年以上办公、医院、厂房等装修工程空调、电气、给排水等设计或施工管理经验；3、对机电工作充满热情，有责任心，执行能力强；4、能承受工作压力，有良好的团队合作精神及敬业精神；5、熟练运用AutoCAD、PowerPoint、Word、Excel等软件；6、英语听说读写流利者优先。,机电工程师,https://jobs.zhaopin.com/359299580250008.htm,招2人,8K-10K
,上海-浦东新区,上海丽兹行房地产经纪有限公司SH-Y9,CZ418846210D00113142861,民营,2019-07-06 10:20:48,本科,3-5年,【薪资待遇】无责任底薪6000元/月+高额提成（5% - 68%）+带薪年假 【岗位要求】1.21-35周岁，本科及以上学历或国外五百强院校毕业（有国内认证）；2.不限专业，不限经验，愿意学习新知识；3.工作积极主动，注重团队合作；4.愿意参加公益活动，具有爱心和感恩之心。 【岗位职责】1.伙伴加入公司，熟悉了解产品信息（一二手高端公寓别墅，国内主北京上海，国外英国、美国、加拿大、澳大利亚）；2.详细了解客户的核心诉求，精准匹配合适的豪宅项目；3.与客户面对面商务洽谈，进行Ipad作业展示、720度环景看房，通过丽兹行豪宅APP、微信小程序、楼盘字典等营销工具进行前期介绍；4.通过市场数据分析，进行商务谈判，促成项目成交。 【晋升路径】公司所有团队长都是内部公平竟聘产生，从无空降兵。★营销精英A0-A8级：豪宅顾问、资深豪宅顾问、高级客户经理、资深客户经理★管理岗位晋升（入职半年后可公开竞聘）：店经理（年薪40万起）→店面总监→大区总监 【系统培训】★师徒制：一对一的师徒辅导，有自己专属的师父★线上平台：丽兹V学院，分类大讲堂★针对豪宅顾问——房地产基本知识，金融学，心理学，客户的经营管理，法律，税法等★针对精英及管理岗位——百万尖子班、LEC精英俱乐部、黄埔培训班、虎将训练营、北京大学光华管理学院MBA 【福利体系】1、六险一金：商业险+五险一金2、各种嘉奖：新人奖、价值范、品质奖....3、各种旅游：司龄游、父母游、丰富团建,无试用期 销售代表/销售储备经理/大客户经理,https://jobs.zhaopin.com/CC418846213J00054461713.htm,招20人,15K-20K
新华路,上海,上海聚颐科技有限公司,CZ599821980,股份制企业,2019-07-06 16:54:28,本科,不限,职位描述：1、负责营销创意策划和执行；2、负责新媒体平台微信公众号内容编辑及发布；3、根据阶段性活动与推广需求，完善创意、撰写各类软性文章及新闻报道文案等；4、定期与粉丝互动，进行活动执行及日常数据跟踪分析，通过有效运营手段提升粉丝数量和活跃度。 任职要求：1、有1年以上新媒体运维、自媒体运维、经验的人士优先；2、具备良好的文字撰写、策划能力，思维活跃敏锐；3、了解微博、微信、媒体客户端的运作流程，熟悉新媒体应用的开发、上线和推广等工作；4、工作细致耐心，踏实肯干，责任心强，具有良好的团队协作意识，具有行业开拓精神；,新媒体编辑/文案/策划,https://jobs.zhaopin.com/CC599821980J00055984007.htm,招5人,6K-8K
鞍山,上海-虹口区,云能融资租赁(上海)有限公司,CZ608866220,国企,2019-07-06 16:58:43,本科,无经验,岗位职责：1.协助做好人力资源相关基础台账整理及数据统计工作；2.协助开展人力资源基础性工作；3.协助做好相关党群团相关文件整理、归档。任职资格：1.本科及以上学历；2.积极主动，学习能力强，有亲和力及良好的沟通能力;3.熟练操作常用办公软件，具备基本的网络知识和公文写作技能。,人力资源实习生,https://jobs.zhaopin.com/CC608866225J00336924907.htm,招1人,2K-4K
