address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
镇宁路,上海,住化电子管理(上海)有限公司,CZ529421720,外商独资,2019/6/30 16:37,本科,5-10年,性别：不限年龄：35岁左右学历：海外留学或硕士以上学历优先考虑专业：法务相关专业工作经验：有8年以上相关工作经验语言/级别：日语熟练，英语良好  资格要求：通过司法考试，有律师资格主要业务内容：1、与外部律师联络，解答公司相关法律咨询2、公司合同审核、公司决裁合法性分析3、诉争案件、纠纷案件、合规问题协调及处理4、上级指派的其他业务5、管理指导下属人员,法务科长,https://jobs.zhaopin.com/CZ529421720J00236647105.htm,招1人,15K-20K
江湾,上海,上海识装信息科技有限公司,CZ699283530,民营,2019/6/30 18:05,本科,3-5年,岗位职责：1、审核公司各项成本的支出，进行成本核算、费用管理、成本分析，并定期编制成本分析报表2、协助各部门进行成本经济核算，收集有关信息和数据，进行有关盈亏预测工作3、评估成本方案，及时改进成本核算方法4、负责公司资产的管理及维护工作5、负责自营及周边产品业务模块成本的整体核算工作6、主管领导安排的其他工作等任职资格：1、会计、财务或相关专业本科以上学历2、3年以上互联网电商或大型企业集团财务工作经验3、熟悉税法政策、营运分析、成本控制及成本核算4、工作细致、严谨，并具有战略性前瞻性思维5、具有较强的判断和决策能力、人际沟通和协调能力、计划与执行能力6、具有一定的英语书写能力,资深会计,https://jobs.zhaopin.com/CC699283530J00264215102.htm,招1人,7K-12K
陆家嘴,上海-浦东新区,上海人瑞集团汇丰项目部,CZ340479010D00300595452,民营,2019/6/30 16:39,本科,不限,工作内容：一、淘宝客服日常工作1. 承接好前来咨询的客户，引导客户下单，完成销售业绩；2. 及时查看后台订单，对于已经下单的订单及时发货，核实客户收货地址；3. 处理好店铺的售后问题，降低退款率；4. 将店铺后台订单情况反馈给店铺运营，及时调整运营策略；5.对于拍下没有下单的客户，进行进一步的休咨询，记录客户的顾忌，在下一次销售的时候，可以从容面对；6.维护好老客户。对于店铺的老客户要保持联系，在活动或者节假日送去问候，提高店铺的回购率。职位要求：熟练操作电脑的能力工作时间：朝九晚六，周末双休,淘宝客服专员,https://jobs.zhaopin.com/CC340479015J00209756902.htm,招20人,6K-8K
张江,上海,上海南方基因科技有限公司,CZ121039380,合资,2019/6/30 19:11,本科,不限,"岗位职责：1. 科研方向：利用生物信息软件和统计学方法进行生物数据的分析研究，；2. 精准医疗方向：挖掘解读数据；3. 软件开发与流程搭建方向：根据生物医学行业趋势，对新软件和分析流程进行研发和创新。任职要求：1. 本科以上学历，生物学、计算机、数学、遗传学、生物信息学等理工科专业背景，具备高通量生物芯片数据分析，二代高通量测序数据分析工作经验者优先；2. 熟悉生物网站、数据库及相关软件；3. 有一定的计算机操作基础，熟悉linux系统者优先；4. 有一定的编程基础，python/perl/R语言优先；5. 具有良好的中英文阅读写作能力, 熟练阅读相关领域专业英文文献；6. 具备优秀的团队协作能力，良好的理解能力和沟通能力 。 ",生物信息工程师,https://jobs.zhaopin.com/121039381250020.htm,招3人,10K-15K
梅园,上海,上海惠汝国际贸易有限公司,CZ538984030,民营,2019/6/30 16:49,本科,5-10年,任职要求：1、金融、经济或相关专业大学本科以上学历2、五年以上信托公司或者其他金融机构市场营销工作经验；3、具备良好的语言沟通能力及协调能力；4、能够分析客户心理，优秀的谈判力，能够推荐适合客户的产品并有效维护原有客户，拓展更多高净值个人客户及机构客户；5、具有较强的团队协作精神，品行端正、严谨细致、踏实负责。工作内容：1、高净值个人投资客户及机构客户的开发及客户管理；2、集合信托产品市场营销及产品推介，完成营销任务；3、金融理财市场的跟踪、分析和研究；4、为客户提供财富管理咨询及其他增值服。,高级理财经理/私人银行/财富管理/信托,https://jobs.zhaopin.com/CC538984030J00072335404.htm,招2人,50K-70K
徐泾,上海-青浦区,德邦物流股份有限公司,CZ156976020,民营,2019/6/30 0:51,本科,3-5年,岗位职责:根据行业优秀经验，完善现有销售体系（包含但不限于：销售人员招聘、培训、日常销售的过程管理机制等）任职要求:1、有2-3年知名物流公司的销售类工作经验，且其中1年为销售主管、销售经理或销售高级经理；2、洞悉市场，逻辑思维佳、具有较强的沟通表达能力。,销售经理,https://jobs.zhaopin.com/CC156976022J00321662705.htm,招2人,20K-30K
,上海-普陀区,上海丽兹行房地产经纪有限公司-SH-Y5,CZ418846210D00112983621,民营,2019/6/30 11:03,本科,不限,【岗位职责】为高净值客户提供专业的高端房产成交服务。1. 熟悉了解产品信息（京、沪、美、英、澳大利亚、加拿大豪宅项目+金融产品等）；2. 与客户面对面沟通，详细了解客户的核心诉求，通过Ipad、豪宅APP、楼盘字典等营销工具向客户介绍产品信息；3.定期向客户发送市场行情分析报告，价值对比分析报告，做客户的私属房产投资顾问；4.带客户看房、讲盘，进行磋商谈判，促成产品成交； 【薪资待遇】给你基本生活保障，让你无忧挑战高薪无责任底薪6000元/月+1000学历津贴+高额提成5%-68%+精英留任奖+年终奖+带薪年假 【岗位要求】比起专业和行业经验，我们更看重你的学习能力和发展潜力。1.21-35周岁，统招二本及以上学历；2.具有较强的学习能力、沟通表达能力、理解能力、逻辑感、目标感；3.工作积极主动，有上进心，有一定抗压能力，注重团队合作 ；4.愿意参加公益活动，具有爱心和感恩之心；  【公平晋升体制】公开、公平、透明的晋升体制（1）营销专家：豪宅顾问——资深豪宅顾问——高级客户经理——资深客户经理（挑战高薪）（2）管理岗位晋升：店经理（年薪40万起）——店面总监（年薪百万起）——大区总监 【系统培训】师徒传承制度，一对一的师徒辅导；全年93节课程，快速吸收行业知识，成就专业梦想1.针对豪宅顾问—行业知识、营销知识、交易知识、法律法规、客户维护、目标管理、谈判技巧、金融知识、心理学……2.针对销售精英——百万尖子班、LEC（真正体验高端客户生活）3.针对管理岗位——黄埔培训班、虎将训练营 如果你想扩展自己的高端人脉圈如果你想在职场中实现自己的人生梦想如果你想在激烈的人才市场中成为不可替代的专业人才那么加入我们，一起打造最值得信赖的高端不动产品牌，顺便再挣点钱 欢迎加投递简历或直接跟我联系。丽兹行HR Bella ***********（同微信号）简历投递邮箱：**********************面试地址：上海浦东新区浦电路577号平安财富大厦（原葛洲坝大厦）主楼107,【别墅销售】无责底薪7k起+高提成 销售代表,https://jobs.zhaopin.com/418846213274074.htm,招20人,7K-13K
莘庄,上海,维正知识产权服务有限公司,CZ817178030,民营,2019/6/30 15:49,本科,不限,"【你的工作】1、了解国家、上海市各部委机关针对企业的各类补助、扶持政策及申报流程标准；2、学习高端项目，通过渠道联系企业进行高端项目的谈判和签订；3、对公司已有客户进行二次开发，并对客户关系进行长期维护4、根据客户的实际情况，为客户制定政府项目申报规划，提高客户核心竞争力，获得政府扶持。【任职要求】1、本科及以上学历，理工科优先，其他专业亦可；2、热爱并看好知识产权行业的发展前景，有志于在本行业长期发展；3、无工作经验均可（公司有长期带薪培训体系）；4、有上进心，能吃苦耐劳，富有不断进取的精神和良好团队合作意识；5、要有良好的心理素质,具备在困难、挫折、艰苦的逆境中生存的能力。【薪资待遇】1. 薪资待遇底薪+可观提成+奖金+带薪年假+节日福利+五险一金2.员工宿舍：转正后可申请员工宿舍；3.培训机会：入职一个月之内，专业部门组织开展完整的新人培训；4.聚餐福利：重大节日外加不定期团队聚餐，放节日礼品；5.生日福利：员工生日礼金发放；6.团队出游：公司每年至少组织1-2次团队出游；（国内外均可）7.股权奖励机制：入职优秀员工均可享受股权赠送，享受集团上市分红。我们做的可不是一份工作，是一辈子的事业！8.晋升通道：凭借个人的实力，入职按能力享受职级，都有机会晋升。所有管理岗位均从内部员工提拔产生：专员→组长→主管→经理→分公司总经理→集团部门负责人",企业项目咨询顾问,https://jobs.zhaopin.com/CC817178030J00224585704.htm,招3人,6K-10K
陆家嘴,上海-浦东新区,拉法耶特百货(上海)有限公司,CZ661833080,外商独资,2019/6/30 18:56,本科,1-3年,职位描述：职位描述：1、 协助总裁处理对口关联事务的协调与沟通，关系维护与信息对接；2、 协助总裁处理政府、行业、涉外事务的公共关系，及相关联信息的披露；3、 协助总裁参与事务性项目的洽谈，收集关联行业业务信息，提供依据和分析意见；4、 撰写邮件、公文、报告等各种文件；总裁签发文件管理，文件信息上传下达工作；5、 处理涉及总裁办公的电话、邮件、传真等各种渠道的信息，做到合理过滤和正确传达；负责相关拜访人员的接待，在需要的场合担任翻译；6、 协助总裁安排日常工作行程、差旅安排等，安排业务会议并做好会议记录。  职位要求：1、具有一年以上PA工作经验，有外企经历者优先。2、具有良好的商务礼仪素质，形象端庄得体，综合素质好，语言表达能力强，本科以上学历，有海外留学经历者优先；3、具有良好的沟通、协调及公关能力，能够组织、策划、安排相关会务，并能准确地进行会议记录和整理；4、具有良好的文案撰写能力及英文听、说、读、写能力，参与涉外商务及外联工作的沟通；,总裁助理 PA,https://jobs.zhaopin.com/CC661833080J00384984605.htm,招1人,8K-10K
长阳路,上海-杨浦区,上海威名知识产权代理有限公司,CZ360093720,民营,2019/6/30 19:58,本科,1-3年,岗位职责：1、提供商标，专利，版权等知识产权法律咨询服务 2、处理国内外客户的各类商标申请事务，包括但不限于商标查询、注册、变更、续展、转让等 3、处理国内外客户的各类商标商标异议、复审、无效、撤销、诉讼等案件 4、处理国内外客户的各类商标领导分派的其它商标相关事务任职要求：1. 英语或法学类专业，本科以上学历； 2. 工作经验不限（会培训上岗），具有知识产权和法律类工作经验者优先； 3. 有意愿在知识产权服务行业长期发展； 4. 具有认真严谨和精益求精的工作风格，做事细致谨慎，注重细节。 ,商标代理人,https://jobs.zhaopin.com/360093724250185.htm,招3人,8K-10K
虹桥,上海,上海埃摩森资产管理中心(有限合伙),CZ477326380,民营,2019/6/30 10:46,本科,不限,◆很多人说“学历不重要，能力才可靠”，我们会告诉你“两者都重要，我们会因材施教”；◆很多人顾虑“我没有经验”，我们可以很负责任的说“我们培养过上千名没有经验的猎头顾问”； ◆很多人找工作总是迷茫，我们会说“来这里吧！大家都是这么过来的，这里有系统的职业规划”；◆很多人不愿意安于现状，我们想说“那就对了！人生总要敢于实现梦想!” 【我们承诺你】无负担：无经验，新人培训、师徒制带你走上猎头之路。无压力：无需开发 公司提供上客户资源有保障：五险一金 快速晋升有钱途：4k-5k无责底薪+（7~20）%项目提成，年薪轻松过10万 【在这里你能得到】猎头行业的全部知识和流程；广阔而高质的人脉圈（例如你会认识全国各地著名地标的设计师、工程师等）；职业发展无限可能——成熟的猎头是众多公司人力资源总监的热门人选 ；8分钟成面试达人；1年成为百万顾问！ 【你需要做的是】帮助客户企业招聘中高端人才；进行相关侯选人简历的收集、分类、整理，对简历做初步筛选；针对性搜集人才信息，通过各种渠道快速寻访候选人，进行初步评估将推荐合适的候选人；根据客户职位信息，分析研究客户的需求，协助顾问顺利完成该职位；整理候选人推荐报告；学习行业知识的同时操作项目。 【我们期待的你】全日制本科及以上学历，热爱猎头行业，愿意在人力资源领域长期发展；有半年以上业务经验，猎头、销售或咨询服务行业从业经验，尤其是具有金融、房地产、制造业、通信、互联网、化工、快消、医药等行业背景者优先考虑；有一定的分析和判断力，较强的语言沟通表达能力，学习能力佳；目标意识明确，结果导向，主动性强，具有强烈的进取心；善于与人沟通，有一定的客户服务意识，思维缜密，关注细节；良好的团队协作意识，成熟稳重，能够承受较大的工作压力，具有高度的责任感；优秀的应届毕业生，热爱猎头行业，同样予以考虑。,Assistant consultant /猎头助理顾问,https://jobs.zhaopin.com/CC477326388J00347548807.htm,招10人,6K-8K
五角场,上海,上海海普环境设备有限公司,CZ422752310,民营,2019/6/30 19:43,本科,1-3年,岗位职责：1.从事制冷实验设备和汽车检测的上位机软件开发和调试2.优越的软件架构设计经验；3.丰富的界面图形设备的软件设计；4.数据库的数据读取；5.实时数据的时域波形分析；6.各类曲线图形显示；7.故障算法分析；8.历史曲线及历史数据的软件实现；9.工业设备实时监控与分析开发经验优先 任职要求：1.软件本科专业或者自动化专业2.LABVIEW项目独立开发经验2年以上；3.熟悉多种通讯协议4.熟悉数据库存储和调用,labview软件工程师,https://jobs.zhaopin.com/422752319250037.htm,招2人,10K-15K
浦江镇,上海-闵行区,上海亘岩网络科技有限公司,CZ443959780,民营,2019/6/30 11:32,本科,1-3年,岗位职责：1、参与制定针对客户的公关策略，服务与维护客户关系，持续提高客户满意度；2、合理准确的把握客户需求，提供整体解决方案和商务PPT演示；3、负责项目报价和执行工作，合理控制项目成本，妥善处理项目执行中突发事件；4、收集客户反馈，不断完善服务水平。 任职要求：1、本科及以上学历，3年以上政府行业或大型软件项目的项目管理、实施经验；2、有较强解决方案、宣讲能力、项目管理能力及实施能力；3、具有良好的沟通能力和执行能力，能独立开拓市场；4、努力、勤奋、热爱工作，团队合作意识强；泛微旗下新业务团队：契约锁——电子签约和智能印控一体化平台！！如果你不甘于平凡！如果你需要一个发挥才华的平台！！如果你希望靠自己努力实现财务自由！！！那么，带着你的才华和激情，加入我们团队吧！因为这里有足够优秀的人懂你的想法，这里有足够的空间给你大展拳脚......,项目经理（上海）,https://jobs.zhaopin.com/CC443959780J00336311903.htm,招5人,10K-20K
