address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
外滩,上海-黄浦区,上海大华项目管理咨询有限公司,CZ133972820,民营,2019-07-23 09:20:23,本科,1-3年,岗位职责： 1、协助财务经理制定财务管理制度及有关规定，并监督执行；2、协助财务经理制定公司年度、季度、月度的财务工作计划；3、能独立处理公司帐务的事务：会计核算、税务处理、成本控制、资产管理、资金计划、公司预算及相关财务报表等其它相关工作；4、负责处理企业报账、年检、协调处理与工商税务机关的事务；5、负责公司其他各项目财务报表收集、汇总、员工报销审核、工资发放、社保金的缴纳等相关财务方面的工作处理；6、完成公司领导交办的其他各项工作任务。任职资格：1、本科以上学历，会计或财务管理类专业毕业，英语四级以上；2、3年以上会计岗位工作经验，具有较高综合素质，中级职称者优先考虑； 3、熟悉国家和地方的税务及财务方面的政策、法规； 4、有团队合作意识，肯吃苦耐劳，能承受较大工作压力；5、诚实守信，无不良记录和劣迹。,财务主管,https://jobs.zhaopin.com/CC133972822J00290908803.htm,招1人,6K-10K
金桥,上海-浦东新区,北京智扬通达科技有限公司,CZ483542230,民营,2019-07-23 09:16:21,本科,5-10年,"长期外派美团项目，本科以上学历！1. 6年以上的开发经验2. 对软件开发有自己清晰的认识，熟悉掌握常用的设计模式3. 熟练掌握目前流行开源框架(spring/springmvc/ibatis)，并掌握其核心思想、实现原理4. 熟悉IO，存储，通信，有开发或使用中间件经验(mq, rpc等）4. 熟悉分布式、 多线程及高性能的设计、编码及性能调优5. 具备良好的沟通技能及团队协作意识，有能力针对特定场景或要求给出合理的技术解决方案6. 有支付、金融、财务开发经验优先",java开发工程师,https://jobs.zhaopin.com/CC483542232J00165744610.htm,招10人,20K-30K
张江,上海-浦东新区,上海超导科技股份有限公司,CZ442518510,股份制企业,2019-07-23 09:15:53,本科,1-3年,岗位职责：1.负责AFM、XRD、台阶仪、光学显微镜等表征设备2.负责超导带材临界电流测试、电阻、应力测试等带材性能表征设备3.负责货品入厂、出厂检测、不合格品处理等ISO体系中的质检任务4.负责一定的检测、应用设备维护工作任职要求：1.物理、化学、材料、电气、电子、自动化等相关专业2.动手能力强，有质量管理经验者优先考虑3.具有较强的观察能力和分析能力，熟悉各类测试设备和数据处理软件4.工作认真负责、严谨细致、有良好的团队意识和沟通能力,质检员,https://jobs.zhaopin.com/442518510250392.htm,招1人,4K-8K
唐镇,上海-浦东新区,招商银行股份有限公司,CZ000103360,股份制企业,2019-07-23 09:10:09,本科,1-3年,工作职责：1、执行7×24小时值班，完成机房日常操作任务并记录任务处理结果；2、负责卡中心各运行系统的监控，故障申报及应急处理； 3、受理用户的电话报障并详细记录、追踪故障处理过程和结果； 4、负责卡中心核心机房及辅助机房各类基础设施的管理工作，保障机房基础环境的稳定性和持续性； 5、积极配合系统管理或开发人员处理各种故障；6、负责卡中心桌面PC故障的记录与处理工作。任职资格：1、全日制大学本科及以上学历，计算机或相关专业； 2、能够熟练使用Windows、Linux等操作系统及常用管理软件； 3、熟悉机房环境及辅助设备的管理和维护；4、2年以上金融业机房设备运行维护经验者优先，有相关IT证书者优先；5、工作踏实，细致耐心，具有强烈的责任心。,系统操作员,https://jobs.zhaopin.com/000103360256684.htm,招1人,15K-20K
大宁路,上海-静安区,上海昂立教育科技集团有限公司,CZ192010120,上市公司,2019-07-23 10:11:27,本科,无经验,"岗位职责：1、教授语文课程,为学员提供专业的高质量教学服务；2、为学生查缺补漏，帮助学员尽快提高成绩；3、帮助学员提高学习兴趣，养成好的学习方法及习惯；4、参加集体备课，参加中学生讲座；5、写好学员评语，总结教学得失；6、参加学科教研活动，提高教研水平，为公司提供高质量的教学资源/昂立特色教案任职要求：1、大学本科或以上学历，有授课经验者优先;2、所应聘学科专业知识扎实，对中考/高考试卷有深入研究，并获得高分；3、具有较强的责任心、沟通协调能力及应变能力；4、热爱教育事业，有奋斗精神，团队合作精神，能接受工作时间；5、熟练使用office办公软件。",初高中语文教师（静安大宁校区）,https://jobs.zhaopin.com/CC192010126J00323439605.htm,招1人,10K-15K
徐泾,上海,上海美满人生旅行社有限公司,CZ680118930,合资,2019-07-23 00:57:48,本科,3-5年,岗位要求：1、具备丰富的健康行业从业经验，大学本科及以上学历， 市场营销等相关专业优先，熟悉健康管理运作模式；2、具有国家承认的三级及以上公共营养师证书或健康管理师证书，营养学、医学、食品营养专业优先；3、在国内相关行业有任职经验，有过直销行业培训管理工作经验（如：安利、如新、康宝菜等），熟练制定企业培训课程规划及培训教案，组织参加过大型销售培训会及有培训讲师经验者的优先录用，外资行业任职者优先;4、具有较强的现场互动能力，组织协调能力，团结协作，爱岗敬业； 5、年龄28-40岁，形象好，气质佳，富有激情，较强的亲和力和感染力、良好的文字和语言表达能力、沟通能力，思维敏捷。岗位职责：1、围绕本公司产品，了解产品研发、特点和功能，结合市场特点，提出有效产品开发提案；掌握产品信息，并擅长授课的形式对产品进行讲解；2、把营养知识和营销活动相结合，并对业务人员、目标客户、经销商、代理商进行产品及营养学知识方面的培训，帮助市场完成销售任务；3、制定和不断优化公司产品的培训内容、培训方案，根据市场情况，组织开发培训课程及拟定培训计划；4、根据公司及客户的需求随时调整培训内容并进行营养知识培训和产品培训；5、能适应出差（上海及周边为主）；薪酬福利：1、五险一金、带薪培训、带薪年假、月度奖金、年底红包、公司旅游；2、节日礼物、节日补贴、每月公司聚餐；3、优秀的团队、合理的晋升空间；4、工作环境优越，管理扁平化，人性化，以自觉为主；5、综合薪资8-12k，具体薪资可面谈；6、上班时间：周一至周五 早9:00-17:30；7、上班地点：虹桥商务区  路线：地铁2号线，10号线，17号线，虹桥火车站步行5-10分钟 ,高级营养师,https://jobs.zhaopin.com/CC680118930J00114848706.htm,招1人,8K-12K
马陆,上海,苏州学思堂教育咨询有限公司上海分公司,CZ370461680,民营,2019-07-23 09:07:15,本科,1-3年,岗位职责：1、针对学生情况，进行个性化的课程讲授2、分阶段组织测验活动，以检验学生接受辅导的成效3、参与学科教研交流，集中备课4、关爱学生身心健康成长，帮助学生提高学习兴趣，养成良好的学习方法及习惯任职资格：1、全日制本科及以上学历，其他优秀者也可面试2、有教师资格证等相关证件优先，备考者可面试3、热爱教师工作，有相关授课、辅导经验者优先4、能开拓发掘组织多种教学方式，灵活教学5、有良好的团队合作精神，富有亲和力，有责任心，有师德，擅长与学生进行沟通交流薪酬福利：1、高额奖金，上课必有课时费，没有义务课时2、签订正式合同，缴纳五险一金、提供住宿3、系统且完善的管理和培训4、每年享受国家法定节假日、享受节日礼物，健康体检等5、优秀员工将获得公司组织的年度感恩父母江南五日游6、广阔的发展空间：任课教师--班主任--教学组长--教学主管--校长工作地址上海市嘉定区金沙路215号学思堂教育,高中数学老师,https://jobs.zhaopin.com/CC370461687J00209751501.htm,招2人,6K-12K
江湾,上海,新疆云天科技工程技术有限公司,CZ178013120,民营,2019-07-23 00:55:01,本科,5-10年,架构师/技术团队负责人/产品研发负责人工作职责* 负责楼宇、园区智能安防平台软件的研发，核心框架的搭建，核心代码开发，研发计划制定* 负责楼宇、园区智能视图库研发* 负责楼宇、园区智能应用平台开发* 负责楼宇、园区安防智能化的相关研发* 负责研发团队的组建、技术管理工作任职资格* 大学计算机/网络/通信相关专业本科及以上学历* 熟练使用Net/Java相关框架Spring Boot，分布式存储系统如HDFS/HBase/Redis以及分布式计算系统如Hadoop/Spark* 熟悉了解安防行业优先* 熟悉传统视频监控以及楼宇的智能安防应用平台，有对接安防及楼宇设备接口的经验* 有大厂核心智能平台工作经历优先，有源码优先技能要求：* 操作系统：熟悉Linux安装及基本配置，熟练使用linux基本命令；* 网络：掌握常见网络问题定位方法。* 协议：了解Restful接口特性；了解视频图像信息应用系统主流协议使用方法，* 标准：了解安防行业、楼宇智能化标准，如GA/T1399、GA/T1400或其他主流地方标准* 视频监控：有常见周边配套设备产品对接知识，了解主流业内厂家视频图像信息系统对接使用方法,架构师（上海地区）,https://jobs.zhaopin.com/CC178013124J00402565101.htm,招2人,20K-30K
重固,上海-青浦区,德邦物流股份有限公司,CZ156976020,民营,2019-07-23 00:51:22,本科,不限,一、【岗位要求】：1、全日制统招本科学历，20~28岁。2、有较强的抗压能力，沟通能力佳，有上进心。3、认同企业文化及发展方向，愿意从基层开始。4、有优秀学生干部/班干部经历优先。二、【薪资福利】：1、综合工资：月薪5000-8000元，月休6-8天，灵活排班；2、社保、各类带薪休假（法定假日、年假、婚假、产假、陪产假等），提供高于同行业具有竞争力的薪资水平；3、公司99%的管理人员由内部产生，所有员工可以选择管理或专业两条道路发展；4、公司为员工提供各种培训机会，德邦学院根据员工的岗位类别，组织各种业务、工作、能力提升等相关内部培训与户外拓展，如：新员工入职培训，储备经理、高级经理培训、会计培训，专业业技能培训等相关脱产带薪培训。5、入职满1年可享受每月“亲情1+1”（公司补贴100元，员工自己提供100元，每月固定200元打入父母帐户），集体生日等；6、配车福利：公司为每位区域经理级及以上人员配车；三、【晋升机制】：1、管理通道晋升：经理（周期0.6-1年）--高级经理（周期2-3年）--总监（周期3-5年）2、专业通道晋升：专员（周期0.6-1年）--高级专员（周期2-3年）--资深专员（周期3-5年）四、【岗位职责】：【统计分析员】1、对部门的数据进行实时收集、更新、汇总，保证领导及时了解部门最新的各项业务数据；2、根据部门考核指标，跟踪、反馈部门的各项异常数据，从而减少部门异常、降低操作差错率；3、定期对部门的数据进行分析，制定相应的解决方策，为领导的决策提供数据支持；五、【岗位定位】：公司储备管理人员，按照公司的规划和要求，进行部门营销和客户维护活动；配合经理完成部门工作，提升部门收入，完成部门指标，对内营造良好工作氛围，对外展现良好的德邦形象。【温馨提示】：此招聘为公司直招，德邦物流股份有限公司及其下属分公司在招聘过程中不收取任何费用、押金等，敬请各位求职者知晓，以免受骗损失财物。,DPSHN-统计分析员（青浦区新丹路）,https://jobs.zhaopin.com/CC156976022J00401754205.htm,招10人,5K-8K
,上海,德邦物流股份有限公司,CZ156976020,民营,2019-07-23 00:51:22,本科,不限,一、【岗位要求】：1、全日制统招大专及以上学历，20~28岁。2、有较强的抗压能力，沟通能力佳，有上进心。3、认同企业文化及发展方向，愿意从基层开始。4、有优秀学生干部/班干部经历优先。二、【薪资福利】：1、综合工资：月薪5000-8000元，月休6-8天，灵活排班；2、社保、各类带薪休假（法定假日、年假、婚假、产假、陪产假等），提供高于同行业具有竞争力的薪资水平；3、公司99%的管理人员由内部产生，所有员工可以选择管理或专业两条道路发展；4、公司为员工提供各种培训机会，德邦学院根据员工的岗位类别，组织各种业务、工作、能力提升等相关内部培训与户外拓展，如：新员工入职培训，储备经理、高级经理培训、会计培训，专业业技能培训等相关脱产带薪培训。5、入职满1年可享受每月“亲情1+1”（公司补贴100元，员工自己提供100元，每月固定200元打入父母帐户），集体生日等；6、配车福利：公司为每位区域经理级及以上人员配车；三、【晋升机制】：1、管理通道晋升：经理（周期0.6-1年）--高级经理（周期2-3年）--总监（周期3-5年）2、专业通道晋升：专员（周期0.6-1年）--高级专员（周期2-3年）--资深专员（周期3-5年）四、【岗位职责】：1.负责清点件数，对货物重量和体积进行测量。2.负责标签，运单，托运书的检查及异常处理。3.负责检查危险品、违禁品、货物包装等。4.联系客户接货，填写托运书五、【岗位定位】：公司储备管理人员，按照公司的规划和要求，进行部门营销和客户维护活动；配合经理完成部门工作，提升部门收入，完成部门指标，对内营造良好工作氛围，对外展现良好的德邦形象。【温馨提示】：此招聘为公司直招，德邦物流股份有限公司及其下属分公司在招聘过程中不收取任何费用、押金等，敬请各位求职者知晓，以免受骗损失财物。,DPSHB-快递仓管员( 静安和田路),https://jobs.zhaopin.com/CC156976022J00400653305.htm,招10人,5K-8K
庙行,上海,上海紫絮财务咨询有限公司,CZ401836930,民营,2019-07-23 09:19:13,本科,1-3年,职位描述：（限本科财经专业毕业）1. 维护客户关系，跟进项目，致力于建立长期合作关系；2.收集客户、市场及行业信息和相关动态，开发客户资源；3. 负责分管项目的联系与内外，上下各方面的沟通、协调工作；4.处理公司项目日常运营工作，包括发送合同、跟踪合同进展、跟进必要文件、信息收集、数据库更新等；5.领导交办的其他工作。任职资格：1、形象气质佳，礼貌得体，能够代表公司形象；2、本科及以上学历，营销、管理类专业为佳；3、具备一定的商务拓展及谈判能力；4、为人诚实、正直，性格开朗、责任心强，擅长与人沟通；5、具备思维活跃、有积极进取的精神及接受挑战的性格；6、情商智商兼具，能够接受出差。,市场公关（限本科财经专业毕业）,https://jobs.zhaopin.com/CZ401836930J00130961806.htm,招1人,6K-8K
四川北路,上海-虹口区,上海维信荟智金融科技有限公司,CZ218824910,外商独资,2019-07-23 09:19:22,本科,5-10年,岗位职责:1.参与平台产品测试用例设计和执行测试用例； 2.参与自动构建测试环境，持续集成等；3.保证被测系统的质量，并通过测试流程和方法创新，努力提升研发的质量和效率；任职要求:1.工科、计算机或其他相关专业本科以上学历； 2.至少3年以上软件测试工作经验； 3.有接口、性能、安全、白盒测试等专业测试领域经验者优先； 4.熟悉Linux或Unix操作系统，熟练使用Xshell或者FTP等各种远程工具; 5.熟练使用Jenkins持续集成工具，以及熟练操作Postman等接口测试工具6.身体健康，精力充沛，能够适应高强度加班工作；7.具有良好的沟通能力，快速学习能力，以及高度的业务理解力,高级功能测试工程师,https://jobs.zhaopin.com/CC218824912J00290464704.htm,招1人,22K-30K
,上海,上海兆越通讯技术有限公司,CZ132089660,股份制企业,2019-07-23 09:19:18,本科,3-5年,职位描述:1、负责收集和提炼市场新产品需求，完成新产品立项和老产品改进需求；2、通过对竞争对手的分析制定本公司的产品策略；3、跟踪各行业技术标准更新，提供各行业应用的技术依据；4、制定新产品推介计划，并与市场部一起实施推介计划；5、对产品生命周期进行有效管理。任职要求：1、专科以上学历，通信等相关专业；2、有工控行业如工控、电力、煤炭、轨道交通等行业产品工程师工作经验优先考虑；具有丰富的产品策划经验优先考虑；有无线网络产品规划经验的优先考虑；3、熟知产品立项改进工作流程，了解相关行业技术标准，了解相关行业应用特点；4、具有从市场调研中提炼有效信息，转化成新产品立项或老产品改进需求的能力；5、有较强的客户需求感知能力、敏锐地把握客户需求的能力；6、具有新产品推介的组织管理能力；7、具有对产品生命周期进行管理的工作经验；8、极强的工作责任心、服务意识、团队意识和敬业精神，丰富的团队管理能力。,无线产品经理,https://jobs.zhaopin.com/CC132089665J00059989107.htm,招1人,10K-20K
漕河泾,上海,上海开旗仪器有限公司,CZ827182640,代表处,2019-07-23 09:03:40,本科,1-3年,岗位职责：1.学习掌握公司传感器产品和其他振动测试产品的技术参数、性能、应用知识。2.对销售人员进行售前售后的技术支持。3.应具有振动测试行业的基础行业知识，有上进心，善于学习和总结。4、参于公司的市场营销活动，如展会等，积极配合公司的规划做好市场推广和产品销售； 岗位要求：1、本科以上学历，机械、力学、控制、自动化、电子等相关专业；2、有力学、测试测量、振动测试行业技术经验者，熟悉传感器行业者优先考虑；3、 至少1年以上技术岗位的工作经验，有相当的灵活性和分析解决问题的能力及较强的市场推广能力。 4、具有强烈的责任心，进取心，优秀的沟通技巧和团队协作意识5、  具有一定英语能力者优先考虑； 薪酬待遇：1.薪资构成：底薪+销售提成+目标奖励，可以双方协商制定底薪和提成比例等薪酬计划。 2. 带薪培训，包括国外总部带薪培训。3. 按照劳动法规定享受带薪年假（除享有国家法定节假日外，额外再享有带薪年假）。,传感器应用工程师,https://jobs.zhaopin.com/CZ827182640J00429917601.htm,招2人,8K-16K
平凉路,上海-杨浦区,上海城市水资源开发利用国家工程中心有限公司,CZ398347220,国企,2019-07-23 09:00:32,本科,不限,岗位核心工作内容：从事水处理用活性炭、超滤膜及其组件、输配水管道等涉水产品的测试工作。负责相关仪器及附属部件的维护、耗材申购，对作业指导书进行完善。负责涉水产品研发平台的安全运维等。岗位任职要求：大学本科及以上学历；工作积极主动，具有较强的学习和沟通能力；有工作经验者优先。,涉水产品检测员,https://jobs.zhaopin.com/CC398347226J00330000303.htm,招1人,10K-15K
中山北路,上海,上海塑盈供应链管理有限公司,CZ827304260,民营,2019-07-23 09:21:21,本科,3-5年,工作职责:1、发掘化工、塑料产品供应链服务业务机会，负责新业务开发引进工作，并负责项目的前期调研、可研分析、立项报审、商务谈判及合同拟定上报事宜；2、通过开发新客户及维护老客户，或二次开发老客户，获取订单，完成销售指标；3、配合风控团队对项目风险进行评估，收集评估所需的相关材料；定期巡视业务，定期加强与客户沟通。4、在项目执行环节及项目后环节负责项目内外部的沟通和协调，保证项目顺畅执行；5.完成上级临时交办的其他任务。任职要求:1、本科及以上学历2、三年以上化工、塑料产品领域工作经验；熟悉化工塑料行业供应链运作流程，具有相应的业务资源者和工作经验优先；3、具备较强的客户沟通能力和较高的商务处理能力，具有良好的团队协作精神；4、为人正直、责任心强、具有较强的团队合作意识，无不良从业记录。,供应链大客户业务经理,https://jobs.zhaopin.com/CC827304260J00343106703.htm,招1人,10K-15K
浦江,上海,上海泛微网络科技股份有限公司,CZ219376110,上市公司,2019-07-23 09:14:25,本科,1年以下,职位描述:            1、按照实施计划，进行实施部署；针对客户需求和行业特点，依据项目经理的建议和指导，在客户实施过程中能准确把握客户需求并能加以实现；2、在实施过程中，对客户的企业管理工作进行诊断，提出实施计划的合理性建议和解决方案，及时、有效协调资料解决项目实施过程中出现的疑难问题，并按照实施流程顺利完成实施项目，按时保质实现项目交付和验收，提高客户满意度和用户体验；3、按照客户要求协助进行现场培训和指导，进行实施文档的编写，完成项目实施进度报告，实施总结等；4、与客户方保持良好的合作，确保项目进度与质量。岗位要求：1、大学本科以上学历，计算机相关专业；实施经验1年以上；3-5年的可为初级项目经理；2、有从事企业IT工作、企业管理信息系统导入、用户培训经验；具有OA、ERP系统实施、维护、培训方面的经验者优先；3、具备良好的SQL server、Oracle等数据库的操作和维护知识和维护能力，有一定的技术（html编写）基础； 了解企业级服务器常用软件环境的基本操作；4、能够胜任项目实施方案的撰写、需求分析和建议书的编写；5、具备良好自信心，有较强的口头表达能力；6、有强烈的进取精神、事业心、责任心；抗压能力强。,实施工程师,https://jobs.zhaopin.com/CC219376114J00286816004.htm,招3人,5K-10K
曹杨,上海,上海星盈文化发展有限公司,CZ721727080,民营,2019-07-23 09:03:56,本科,5-10年,能够完成公司布置的任务。只要你有梦想就加入我们吧！公司会给你个展示的舞台！,平面设计CAD,https://jobs.zhaopin.com/CZ721727080J00396845305.htm,招1人,8K-15K
张江,上海-浦东新区,上海宜定惠企业管理咨询有限公司,CZ291765110,外商独资,2019-07-23 09:01:18,本科,1-3年,1. 完成每月销售指标2. 参与和支援相关销售和市场活动3. 了解课程内容、特色及优势4. 邀约客户（包括但不限于电话邀约）、面咨客户、留存客户（续约）5. 发展及维系客户关系（如转介），对客户进行服务6. 积极参加部门内部交流会，分享经验，精进销售能力7. 执行报表填写工作8. 配合教务部进行学员服务工作9. 在中心内为其他员工提供临时和非常规性协助,课程顾问,https://jobs.zhaopin.com/CC291765115J00257436008.htm,招3人,6K-8K
天目西路,上海,索柯信息技术(上海)有限公司,CZ821684040,民营,2019-07-23 09:19:25,本科,1-3年,工作职责1、熟悉公司运维流程和系统，对于系统性的问题处理流程具有概念性的理解。2、熟练掌握公司各个应用系统，为用户提供技术支持，解决用户问题，并完善作业指导书； 3、定期分析和总结用户请求，不断完善常见问题解决方法；  4、执行和反馈，维护公司的各个新、旧系统上线或升级工作，并推动实施； 5、定期及时的提供数据报表或提取相应的分析数据；  任职资格：1.计算机、电子及相关专业，大学本科以上学历，英语CET-4以上；2.具有计算机软件领域1年以上的工作经验，具有大型IT系统实施和运维管理经验者优先考虑；3.专业技能： 熟练主流的主机、网络、安全、数据库系统产品，精通各种办公软件；4.具备较强的分析、判断能力；较强文字、语言表达能力；以及善于团队管理和培训工作；  5.能够承受较强的工作压力，能适应团队协作工作环境，适应快节奏的工作；以下经验者优先考虑：1.能够使用中文和英语进行流利的书面沟通和口头沟通。2.具有IoT物联网，Java软件部署实施经验为佳；3.有相关开发经验，了解J2EE架构，或有自动化测试经验者为佳；4.对于Linux系统运维和系统架构有相关监控和维护的经验。5.具有撰写公司内部文档和流程的经验和能力。,软件运维工程师,https://jobs.zhaopin.com/CZ821684040J00393635405.htm,招2人,10K-15K
南码头,上海-浦东新区,平克顿(上海)企业管理咨询有限公司,CZ214206010,外商独资,2019-07-23 09:20:50,本科,3-5年,"1、负责部分应收账款入账，并与客户进行对账，跟进及分析工作；2、负责公司固定资产管理；3、负责并管理预付及计提相关的业务处理4、负责工资的核对及账务处理5、负责内部往来的核算及账务处理6、协助财务经理准时按流程完成结账工作,并及时准确编制各类总部报表及符合中国准则报表7、协助财务经理对业务流程进行数据收集、监控和分析；8、对资产负债表科目进行后续跟踪管理。9、协助年度外部审计工作及内部审计工作。10、每月报送统计报表；11、负责公司税收的相关事宜，核算税金、并完成报税；12、为各种内部控制机制的建立提供有效持续的支持;13、完成部门领导及公司领导交办的其他工作；任职要求：1、本科以上学历，财务或财务相关专业,有会计职称优先;2、4年以上财务相关领域任职. 具有两年以上总账工作经验; 3、熟悉ERP系统，能熟练应用办公自动化系统，Word，Excel，PowerPoint等软件；4、熟悉国家法律法规、会计准则及财务制度，熟悉IFRS准则; 5、快速学习能力，良好的组织协调、沟通能力，独立思考能力、解决问题能力和团队协作精神;6、良好的英语听说读写能力;7、工作认真负责，有责任心，能承受压力。工作地点：北京&上海",财务会计,https://jobs.zhaopin.com/CC214206016J00301824502.htm,招1人,8K-12K
上南,上海,上海智达工程顾问有限公司,CZ245169410,国企,2019-07-23 09:19:47,本科,3-5年,职位描述：1、土建专业，安装专业，装饰专业五年以上造价咨询单位工作；2、有造价员证书，有注册造价师证书优先；3、熟悉国标清单编制、熟悉上海定额、熟悉审计流程、沟通能力强。4、年薪：采用固定年薪+奖金形式，视能力而定。,造价师(土建或安装或装饰）,https://jobs.zhaopin.com/CC245169418J00186224605.htm,招5人,15K-20K
曹路,上海,上海朴洵投资发展有限公司,CZ341771980,民营,2019-07-23 10:14:57,本科,5-10年,工作内容：  1、为客户进行品牌战略、市场战略策划，从营销策划角度指导创意设计方案；2、作为项目核心，协调各合作方，推动营销项目开展；3、分析市场信息，把握各营销流行趋势，合理运用各项资源，帮助客户提升品牌形象及口碑；4、独立撰写营销策划方案，并进行提案演说；5、负责其他相关活动的策划、包括各阶段市场推广计划和目标并组织实施。经验及其他要求：1、 本科及以上学历、日语熟练或者英语熟练  2、 5年以上市场、策划经验；有美妆品牌经验优先；3、 有数字营销、CRM相关经验者尤佳4、 具备独立撰写逻辑严密、有说服力的提案书，并流利演说者；5、 优秀的创造力、逻辑性、高度的工作热情与良好的团队合作精神。,美妆市场策划 数字营销 日语或英语,https://jobs.zhaopin.com/CC341771980J00301667308.htm,招1人,20K-30K
虹桥,上海,北京腾龙时代通信技术有限责任公司,CZ159146920,民营,2019-07-23 09:12:39,本科,1-3年,职位信息：1、负责管理维护电商直营平台。2、根据业绩目标，制定销售计划，产品规划、活动规划；3、根据销售计划对产品库存及外仓货品分布进行备货预估，公司对内：产品、采购供应链沟通；4、精通运营环境和规则，熟悉站内营销工具的使用，规划推广策略并实施，有效提升店铺及产品的访问量；根据不同阶段，制定相应的店铺营销活动等；5、维护和监管公司品牌在各平台上的市场价格，店铺陈列和活动资源；6、了解大盘趋势、合理规划分销渠道发展；任职资格:1、本科及其以上学历，2年以上线上渠道、电子商务运营或者相关工作经验。2、良好的策划能力、服务意识及团队精神，能激发分销商的热情，口头和书面表达能力强，良好的数据统计分析能力；做事思路清晰、逻辑性强、计划性强；3、熟悉各平台运作模式以及对接流程。,电商运营主管,https://jobs.zhaopin.com/CC159146922J00147546412.htm,招2人,8K-10K
张江,上海,上海瑞博化学有限公司,CZ249085810,民营,2019-07-23 09:16:54,本科,1-3年,硕士研究生：有2年以上工作经验者薪资为10000-15000元/月应届研究生：有较强的实验室操作经验者薪资为7000-10000元/月本科生：有3年以上工作经验者薪资为9000-15000元/月岗位职责：1、能够设计和进行多步有机合成反应、熟练地完成化学反应并对结果做出较全面的分析、在主管领导协助 下完成具有一定难度的研究项目；2、能够完成文献的查阅和图谱解析；在规定的时间内提交化合物；3、解决实验中出现的部分问题，对于不能解决的问题及时向项目组长反馈，并及时讨论与解决；4、能完成小批量（毫克级）或较大批量（公斤级）化学合成反应；5、根据项目需要，及时向组长汇报实验进展情况，必要时务必递交实验进展报告；6、清晰完整地完成实验记录，实验报告书；7、完成部门领导交代的其他任务。8、提供午餐及工厂出差补助等。任职要求：1、 有机化学、药物化学、制药工程等相关专业，本科或以上学历；2、 具有较扎实的有机化学理论知识，熟悉较多的有机反应，实验操作熟练；3、 工作认真主动，态度积极，有较强的责任心，善于沟通；能吃苦耐劳，能承受较大工作压力，有良好的团队精神和协作能力；4、 有独自解决问题的能力5、 具有良好的责任心、执行能力及团队协作精神8、有自我安全管理意识，根据公司实验室安全制度执行，无违章操作，无违章事故发生；,有机合成研究员,https://jobs.zhaopin.com/CZ249085810J00047648506.htm,招15人,9K-15K
四平路,上海,华董(中国)有限公司,CZ226828680,民营,2019-07-23 09:10:51,本科,无经验,职责：1、参与搭建人力资源体系，开展人力资源各模块工作；2、执行并完善公司的人力资源制度与计划；3、开展人力资源规划、招聘与配置，培训与发展，绩效管理，薪酬福利、劳动关系等方面工作。 候选人要求：1、要求人力资源管理、企业管理、心理学等相关专业；2、具备较强的人际敏感度，工作认真细心且负责，善于沟通交流与合作；3、有人力资源实习经验或能接受外派（江浙）工作的优先考虑以上岗位：1、候选人身高要求：nan生要求170cm以上，nv生要求160cm以上；2、学历要求：2018届、2019届或2020届本科以上毕业生；3、有相关实习经验者优先录用工作地点：杨浦区四平路1188号远洋广场1188号工作时间：做六休一（周一至周五工作7小时，周六工作5小时，2020届应培生可以根据学习时间自由安排上班天数）,人力资源类管培生,https://jobs.zhaopin.com/CC226828686J00398602605.htm,招5人,6K-8K
漕宝路,上海,上海赛图计算机科技股份有限公司,CZ187354820,民营,2019-07-23 00:55:59,本科,3-5年,工作职责：1. 参与项目前期的的需求分析，以及设计和开发等各项工作；2. 能按时、独立、高质量地完成工作，对自己的代码要求严格；3. 能解决复杂的技术问题；4. 指导初级程序员工作，并参与Code Review。 任职要求：1、大专及以上学历，2年以上工作经验；2、扎实的JAVA编程能力，熟练使用SPRING MVC 或SSH框架.及JQUERY等前端框架；3、熟练使用JSON、XML、HTTP、Socket等通信协议和数据交换技术；4、熟练使用Oralce或MYSQL等主流数据库及相关优化；5、良好的逻辑思维能力，熟悉业务抽象和数据模型设计，具有很强的分析问题和解决问题的能力；6、责任心强，有良好的团队意识和团队合作精神，有较强的沟通能力；7、有GIS行业相关开发经验者优先。,高级java开发工程师,https://jobs.zhaopin.com/CC187354829J00092923703.htm,招2人,10K-15K
张江,上海,上海月蚀软件有限公司,CZ847110110,民营,2019-07-23 09:19:21,本科,3-5年,1、分析项目需求，快速了解需求，跟进项目，制定合理高效的测试计划；2、根据项目需求和计划能够设计和编写测试用例；3、独立部署、维护测试环境，执行测试用例。4、提交和跟踪bug，并善于发现问题；5、配合研发人员进行功能调试，以及突发事件的解决；6、根据测试过程编写相关测试报告。核心技能要求/任职要求1、计算机软件专业本科及以上学历；2、掌握软件测试相关理论和方法，具有3-5年金融行业项目测试经验；3、熟悉数据库脚本、Linux命令行知识；4、了解主流自动化测试工具，有Selenium、SOAPUI、QTP、JMeter等测试经验者优先；5、具有较强的学习能力和沟通能力，能够适应快速变化的环境，工作认真负责、积极主动。,软件测试工程师,https://jobs.zhaopin.com/CC847110110J00196391404.htm,招1人,8K-15K
