address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
鞍山,上海-杨浦区,中国人寿保险股份有限公司上海市分公司杨浦阜新路营销服务部综合部,CZ859108060,国企,2019-08-12 10:34:10,本科,不限,1、入司后接受中国人寿浦东支公司银保部统一培训（公司文化发展、保险基础知识、销售技巧）2、依据个人专业能力，为公司员工提供满足其需求的专业的保险知识咨询和保险产品讲解。3、通过与员工交流后了解员工情况，为员工及其客户推荐或或设计理财产品和规划方案。定期接受专业保险业务辅导，培训和讲座，提升专业化技能水平。4、负责客户保单售后服务（提醒续保，保单保全等)5、参与团队规章制度，营销方案及招聘计划等一系列工作计划的制定和实施，监督并反馈执行情况。任职要求:1、年龄20-45周岁，性别不限。2、学历：大专及以上，优秀者优先面试。3、认可保险行业，有事业心，热情积极，有4、进取心，责任感，主动学习能力强。5、具有良好的心理素质及抗压能力。6、服从主管工作安排。福利待遇：1、公司提供完整且系统性的职业规划和培训。2、综合薪资：6000-120003、入司当月公司即送健康险，提供个人综合保险，意外险，医疗保险，企业养老金。4、公平透明的晋升机制，一年四次晋升机会，个人达标即可晋升，无工龄、岗位限制。5、晋升途径：准星讲师——一星讲师——二星讲师——三星讲师——四星讲师——五星讲师准星讲师工作时间：早9：00——晚15：30，做五休二、法定节假日休息。节日礼物纪念品、员工生日福利。每年1-2次境外旅游。,培训讲师保险,https://jobs.zhaopin.com/CC859108060J00326244907.htm,招3人,6K-8K
虹桥,上海,上海屹通信息科技发展有限公司,CZ599165520,上市公司,2019-08-12 00:50:59,本科,3-5年,岗位职责：1、 熟练编写结构良好，语义化的HTML和兼容的CSS，熟练掌握vue框架；2、 熟练使用javascript，编写和封装具有良好性能的前端交互组件；3、熟悉ajax技术原理，调用后端接口进行数据通信，实现业务逻辑；4、与后端工程师配合，为项目提供最优化的技术解决方案。任职要求：1、本科以上学历，3年以上工作经验；2、 熟悉vue HTML，CSS，JS3、了解CSS，JS模块化开发，MVC设计模式4、有移动端和pc端开发经验,web前端开发工程师,https://jobs.zhaopin.com/CC599165528J00420964701.htm,招5人,15K-20K
,上海-杨浦区,上海利真汽车服务咨询有限公司,CZ619331620,民营,2019-08-12 10:19:02,本科,3-5年,岗位职责：一、团队搭建1、深入了解子公司团队及公司的业务状况和团队运营状况，提供符合业务团队需求的相关支持2、根据子公司编制及业务发展规划，组织开展各项招聘工作，包括发布招聘信息、甄选应聘人员、进行面试及办理录用流程手续，满足公司的人才需求3、负责招聘渠道的开发、维护和管理4、定期进行招聘结果数据分析，并提出合理规划建议二、人资综合管理1、按照总部要求，执行所支持团队及公司的员工关系、培训、薪酬、绩效等人力资源运营工作，协助所支持团队提升工作效率2、协助贯彻企业文化、政策及流程在所支持销售团队的落地执行3、辅助加强员工沟通管理，作为人力资源的平台，保障公司与员工的双向沟通渠道畅通4、负责公司入离职、试用期等劳动用工管理，办理、跟进和完善人事流程和各项手续5、负责劳动关系管理，处理员工冲突，解决员工投诉和劳动纠纷6、领导交办的其他工作及人力资源支持工作二、岗位要求1、教育程度：全日制本科学历2、工作经验：5年以上大中型企业招聘工作经验3、知识技能：熟悉各种招聘模式及招聘渠道并具备较强的实操能力和经验，具有丰富的招聘经验和技巧4、核心素质：善于沟通、组织协调，原则性强，抗压力强，认证细心，有责任心5、其他要求：有较强的进取心和抗压能力,HRBP,https://jobs.zhaopin.com/CC619331627J00322888903.htm,招1人,8K-11K
五角场,上海,安徽地平线建筑设计有限公司,CZ417671320,民营,2019-08-12 10:21:54,本科,3-5年,1、全日制院校建筑学及相关专业本科及以上学历；2、具有大、中型项目设计工作经验及公建设计经验；3、熟悉建筑设计规范及工艺，熟练使用设计软件；4、具有一定的艺术审美观，高质量、高效率地独立完成方案设计；5、细心严谨，有良好的职业素质，具有较强的项目协调、时间控制、团队沟通能力。,建筑师设计助理,https://jobs.zhaopin.com/CC417671325J00382601805.htm,招1人,8K-15K
,上海-浦东新区,施耐德电气（中国）有限公司,CZ000017110,外商独资,2019-08-12 11:05:52,本科,不限,"Job description：- Patent search and analysis for the matters of product clearance, technology trend, validity and business needs etc.- Assist in activities of patent prosecution- Handle patent reward payment- Claim and deal with patent fee payment, update and track the cost- Support patent and innovation culture creation and promotion- Work closely with engineers and IP legal for patent topics- Support the relevant work of patent teamRequirement：- Bachelor or above degree in engineering, majoring in Mechanics, Electrical automation, Mechatronics is preferred- Have experiences in patent work preferred, 1 - 2 years experiences in patent search and analysis is plus, but not required- Skilled in using of office software- Good team player with inter-personal/communication skills and Self-motivated- Good command in English",Patent engineer 专利工程师,https://jobs.zhaopin.com/CC000017117J00157630512.htm,招2人,薪资面议
田林,上海-徐汇区,揽志(上海)企业管理咨询有限公司,CZ660768520,合资,2019-08-12 10:35:28,本科,无经验,"岗位职责：（1）协助顾问收集目标行业的客户信息，分析研究客户的要求，为客户提供有价值的服务；（2）访寻目标候选人,获取候选人基本信息并做初步筛选。（3）协助顾问联络候选人，安排候选人面试；（4）协助顾问进行市场拓展，了解客户需求，达成委托招聘协议，维护良好的客户关系；（5）与客户及候选人保持良好的沟通，及时获取并准确、有效的信息，并传递双方信息反馈；（6）协助顾问完成业绩指标，有效执行顾问的工作安排；（7）按照要求完成相关的候选人报告。任职要求：（1）目标导向，有比较好的成就意识；（2）喜欢与人打交道，善于通过电话与人建立联系；（3）学习能力强，有较强的责任心和抗压能力；（4）熟悉Office软件操作。针对实习：需要每周至少3天；可以实习3个月。实习期内您将获得：1. 实习结束的推荐信及每个月的1VS1的Coach Review2. 快速学习和了解一个陌生行业、陌生客户和陌生职位的能力3. 除了基本薪资130和补贴（通讯及饭贴）外，还有阶梯型激励奖金4. 留任机会，并能够将实习期直接折合为试用期，提前转正5. 如果期望去客户公司进行工作，我们会大力举荐",猎头顾问助理<实习生>,https://jobs.zhaopin.com/CZ660768520J00328331905.htm,招3人,5K-6K
华漕,上海,上海中城卫安全管理咨询服务有限公司,CZ154470210,民营,2019-08-12 10:23:11,本科,3-5年,岗位职责：  1、负责web相关项目开发和持续优化； 2、协同后台开发工程师，完成Web系统开发任务；  3、不断优化系统用户体验，提升兼容性，友好性和易用性；  4、有较强的主动学习能力 工作激情和抗压能力 乐观向上 沟通主动，能组织协同团队开发。,web前端工程师,https://jobs.zhaopin.com/CC154470214J00292168204.htm,招1人,15K-20K
镇宁路,上海,上海维他生物科技有限公司,CZ120370680,民营,2019-08-12 11:07:47,本科,1-3年,职位描述：根据公司发展销售目标的要求，在上海、华东地区及全国市场开展销售工作。 职位要求： 1、26岁以上，男女不限，立志长期从事食品原料销售、技术开发领域的工作。 2、熟悉乳品、饮料、营养保健品、或医药制造企业的原料、辅料、添加剂销售工作及产品技术开发的专业人士。 3、学历：本科以上，工作经验2年以上，英语4级以上。 4、具有亲和力、有接受挑战的信心和毅力。 5、熟悉并了解食品工业、或保健品工业渠道或，能制定有效市场工作计划和具有销售执行能力。 6、具有丰富的团队合作经验和个人良好的行业口碑。 7、性格开朗，勤奋上进，为人正直稳重；拥有自我学习的愿望及能力和强烈的进取心、力求不断创新。 8、优秀的谈判技巧和沟通能力，熟悉现代工业渠道客户及餐饮渠道客户的管理，具有独立处理紧急事务的能力及有效利用时间的能力。 ,食品工业原料销售经理,https://jobs.zhaopin.com/120370681250492.htm,招2人,15K-20K
,上海-青浦区,德邦物流股份有限公司,CZ156976020,民营,2019-08-12 00:50:32,本科,不限,一、【岗位要求】：1、全日制统招本科学历，20~28岁。2、有较强的抗压能力，沟通能力佳，有上进心。3、认同企业文化及发展方向，愿意从基层开始。4、有优秀学生干部/班干部经历优先。二、【薪资福利】：1、综合工资：月薪5000-8000元，月休6-8天，灵活排班；2、社保、各类带薪休假（法定假日、年假、婚假、产假、陪产假等），提供高于同行业具有竞争力的薪资水平；3、公司99%的管理人员由内部产生，所有员工可以选择管理或专业两条道路发展；4、公司为员工提供各种培训机会，德邦学院根据员工的岗位类别，组织各种业务、工作、能力提升等相关内部培训与户外拓展，如：新员工入职培训，储备经理、高级经理培训、会计培训，专业业技能培训等相关脱产带薪培训。5、入职满1年可享受每月“亲情1+1”（公司补贴100元，员工自己提供100元，每月固定200元打入父母帐户），集体生日等；6、配车福利：公司为每位区域经理级及以上人员配车；三、【晋升机制】：1、管理通道晋升：经理（周期0.6-1年）--高级经理（周期2-3年）--总监（周期3-5年）2、专业通道晋升：专员（周期0.6-1年）--高级专员（周期2-3年）--资深专员（周期3-5年）四、【岗位职责】：【统计分析员】1、对部门的数据进行实时收集、更新、汇总，保证领导及时了解部门最新的各项业务数据；2、根据部门考核指标，跟踪、反馈部门的各项异常数据，从而减少部门异常、降低操作差错率；3、定期对部门的数据进行分析，制定相应的解决方策，为领导的决策提供数据支持；五、【岗位定位】：公司储备管理人员，按照公司的规划和要求，进行部门营销和客户维护活动；配合经理完成部门工作，提升部门收入，完成部门指标，对内营造良好工作氛围，对外展现良好的德邦形象。【温馨提示】：此招聘为公司直招，德邦物流股份有限公司及其下属分公司在招聘过程中不收取任何费用、押金等，敬请各位求职者知晓，以免受骗损失财物。,DPSHZ-统计分析员（青浦总部）,https://jobs.zhaopin.com/CC156976022J00399307305.htm,招10人,5K-8K
漕宝路,上海-闵行区,上海昱欧知识产权代理有限公司,CZ695703220,合资,2019-08-12 10:30:16,本科,1-3年,岗位职责：1、了解国家、上海及国内其他省市政府资助及科技政策信息；2、负责政府项目申报，具备较强的文字功底；（项目内容涵盖政府发起的各类扶持资金、行业支持专项资金、创新资金、科研资金、奖励资金、资质申请、资源申请、知识产权的申请与保护、人才资质等所有项目的申请和文件编制的工作。 ）3、负责执行企业内部相关部门准备和收集文档资料，参与编制项目申报材料 ；4、完成项目申请工作计划的方案制定、组织项目申报材料的送审、公关执行、过程跟踪等。   任职资格：1、全日制本科及以上学历，理工科专业优先；2、热爱并看好知识产权行业的发展前景，有志于在本行业长期发展；3、沟通表达能力强，灵活性强，抗压能力出众，对客户有较高的服务热情；4、思维逻辑能力强，有上进心，具备较强的学习能力，富有不断进取的精神和良好团队合作意识；5、有敏锐的市场洞察力，有强烈的事业心、责任心和积极的工作态度，熟悉项目申报流程、项目申报涉及的财务知识或者有过项目申报经验者优先考虑。,科技项目申报专员,https://jobs.zhaopin.com/CC695703221J00365991903.htm,招1人,4K-6K
张江,上海-浦东新区,宜康（杭州）生物技术有限公司,CZ145193270,外商独资,2019-08-12 00:51:33,本科,5-10年,"Job Title: 全栈软件开发经理 （software delivery manager） Aboutthe role  本岗位为新增设，负责未来亚太区软件互联网技术的开发和创新，跟总部技术团队合作对接。管理一个小规模团队交付开发任务和上线系统功能。 需要技术大牛以及对新技术感兴趣，创新型的人才。Roles& responsibilities:全栈软件开发经理负责公司所有的开发任务，管理一个开发团队。 负责交付微信，网站，移动端开发。 与总部合作对接系统接口，搭建API，运维云平台，实施devops等所有技术工作。Aboutyou熟悉主流Web技术栈, 能够在开发时平衡考虑用户友好，性能，安全等问题"" 熟练使用Vue/React/Angular等至少一种JS前端框架精通一种或者多种后端端开发框架（Springcloud/MVC/Spring boot//dubbo/MyBatis），并理解其实现原理；，熟练掌握MySQL、mongoDB、es、redis或者其它nosql的使用； 熟悉相关如redis、memcache等缓存技术；Hadoop/Hive/Hbase/Storm/Spark等大数据技术的使用，并针对各种疑难问题的研究和解决；精通html，Css，Jquery，bootstrap等网页技术,并熟悉Json，Xml ,nodejs，vue，css等技术等数据协议有RestfulAPI、SOA或者大型网站开发经验。 熟悉容器相关知识，熟练使用docker、kubernetes工具者优先技术背景深厚，熟悉分布式计算和云计算相关技术理论，具有架构和设计实践经验，对现有云计算主要产品的相关技术有深刻研究和了解； 有高并发、分布式经验，熟悉网络编程、熟悉linux；具备8年以上的开发经历； 强大的代码编写能力，以及对于开发部门员工的核心能力提升的培训能力；具备较好的研发过程管理和控制的技能，包括进度安排和控制、风险控制、质量管理、配置管理等；具有主动性，具有大局观。具备较强的沟通能力及团队合作精神，较强的创造力、拓展力及组织协调力；具备较好的心理素质和工作承压能力，对技术富有钻研精神；逻辑思维能力强，沟通协调能力强。熟悉分布式系统的设计原理和实现具有根据需求独立设计和实现的能力能够和团队进行高效沟通进行敏捷式开发素质要求：工作踏实，态度积极，能够承受工作压力；责任心强，正直诚实，  细心、责任心、抗压能力、沟通能力 有微信小程序开发经验优先，英语好优先",全栈软件开发经理 （software delivery manager）,https://jobs.zhaopin.com/CC145193279J00283300308.htm,招1人,薪资面议
古北,上海,上海嘉之道企业管理咨询有限公司,CZ130868130,民营,2019-08-12 10:06:35,本科,1-3年,岗位职责：1、结合页面和系统功能，完成桌面或移动端页面/微信H5/小程序的开发、调试等工作，高效、高质地完成代码编写，确保符合前端代码规范；2、与后端开发团队紧密配合，完成接口对接，确保前后端有效交互；3、综合运用客户端和服务器端构建与优化方案、模块化开发等手段，提升开发效率和系统性能；4、了解并结合业务需求，设计满足用户需要、符合用户习惯、运用大数据分析能力、体现大数据特色的系统。岗位要求：1、熟练掌握HTML、CSS、JavaScript等开发语言，jQuery、Vue等库/框架，有一定的数据结构与算法基础，能够独立设计并实现高效的程序代码；2、熟悉常见的前端缓存、移动端适配、懒加载、静态化、SEO优化等技术，具备良好的业务抽象能力，能运用常见的分析方法与设计模式解决实际业务问题；3、拥有良好的沟通能力，积极沟通和主动解决问题；4、对交互体验、可用性有所了解，注重产品设计和用户体验；5、对大数据和数据可视化方向，以及学习新技术有强烈兴趣，自主钻研能力强。,Web前端开发工程师（大数据和数据可视化方向）,https://jobs.zhaopin.com/CC130868137J00294921506.htm,招5人,10K-15K
,上海,上海投资咨询公司,CZ000457290,国企,2019-08-12 00:51:09,本科,3-5年,    工作内容：主要承担本市城市道路、公路、越江工程、轨道交通、港口水利、机场、市政、环境等专业领域的重大工程评估论证及相关课题、政策研究等工作。基本条件：政治思想素养好，遵纪守法，品行端正；具有较强的事业心和责任感，工作态度积极，专业能力强；身心健康，性格开朗，具有较强的沟通能力和团队协作能力。专业要求：交通工程、道路工程、土木工程、市政工程、环境工程、建设工程管理、工程经济等。学历要求：全日制硕士研究生及以上学历。,咨询工程师,https://jobs.zhaopin.com/CC000457296J00295708602.htm,招3人,10K-15K
张江,上海-浦东新区,同方全球人寿保险有限公司,CZ120025200,合资,2019-08-12 10:00:21,本科,3-5年,"岗位职责:1、根据项目需要，完成Web前端的UI设计及代码编写；2、与开发工程师合作，完成前后端的数据交互和信息展现；3、解决开发和维护过程中的问题；4、完成项目相关文档的编写；5、根据需要完成领导安排的其他工作。任职要求:1、全日制本科以上学历（计算机相关专业优先）,3年及以上web研发经验，能独立完成前后端分离页面开发交互；2、深入了解java Script语言，使用过react或Vue.js等主流开发框架；3、熟练掌握各种前端技术，包括HTML/CSS/JavaScript/Node.js/XML/Json等；4、有互联网金融相关行业者优先。",前端开发工程师,https://jobs.zhaopin.com/CC120025205J00431703101.htm,招1人,10K-15K
金沙江路,上海-普陀区,上海文沥信息技术有限公司,CZ164392120,民营,2019-08-12 00:52:49,本科,5-10年,任职要求：1.大学本科以上学历及5年以上工作经验；2.担任产品经理3年以上经验；3.有企业财务，ERP系统，供应链系统等相关业务经验，有供应链金融知识更佳；4.具备一定的用户研究能力，善于分析用户的操作习惯和偏好；5.有项目管理基本知识，有PMP证书优先考虑；6.较好的文字功底，擅长各种文档的编写；7.较好的表达能力及沟通协调能力。工作职责：1.负责平台产品界面原型设计，编写产品相关文档；2.产品功能优化改进的需求收集；3.协助领导进行项目管理；4.协助市场部门的推广活动的相关资料，文档的准备及宣讲；5.调研市场同类产品的情况；6.完成上级及部门其他领导交办的临时任务。,产品经理,https://jobs.zhaopin.com/CC164392122J00375290905.htm,招1人,15K-20K
中山公园,上海,上海艾杰飞人力资源有限公司,CZ334040110,外商独资,2019-08-12 10:48:29,本科,3-5年,关键词： ABAP开发担当 SAP系统 ABAP■基本信息■工作地点：上海市浦东新区工作时间：09:00 - 18:00工资范围：12500 - 22500语言要求：日语日常会话 英语不问■职能描述■【工作内容】■ 作为SAP系统开发负责人，负责在ABAP开发■ 开发企业管理系统(人力资源、会计、销售、采购、库存等)■ 与顾问合作，开发符合公司需求的打包系统■ 与开发供应商的联系等【客户】■ 日企50％ ：欧美企业 +本地企業50％【公司魅力】■ 出差少  加班少■ 公司规模大 氛围很好■ 稳定性很高  离职率非常低■ 待遇好■职位要求■■ 本科以上学历■ 25-40岁■ 英语准商或者日语准商■ 行业不问■ 系统开发经验■ SD/MM、FICO和PP中至少有一项经验■ 能够读写日语、掌握客户需求并与顾问合作的人【优先条件】■ SAP、S/4HANA开发经验■企业信息■本公司主要为企业客户提供经营战略咨询、行政管理解决方案咨询、IT咨询、技术外包等的服务。此职位为日语职位，工作内容日语必须，特别注明除外。若对此职位有任何疑问，可以通过以下联系方式联系我们。由于应聘者很多，添加时请注明您的信息，谢谢。_______________________________________________________________________★更多日企热门招聘请戳我 ：http://www.rgf-hragent.com.cn★転職をお考えのお知り合いがいらっしゃいましたら、ぜひご紹介ください。プレゼントを用意しております！_______________________________________________________________________上海公司地址：上海市黄浦区淮海中路98号金钟广场5楼0525单元联系方式：(*************邮箱地址：hr@rgf-hragent.com.cn公司主页：http://www.rgf-hragent.com.cn,日企ABAP开发担当(编号113584) 日语必须,https://jobs.zhaopin.com/CC334040116J00289199904.htm,招1人,12.5K-22.5K
泗泾,上海,上海伊新环保科技发展有限公司,CZ544703020,民营,2019-08-12 10:38:06,本科,1-3年,岗位职责：1.主要负责公司产品的板金及结构设计，根据业主的要求完成非标产品的设计以及部分制造工艺的设计。2.负责售前技术设计、招投标方案设计、深化设计，三维、建模、设计等  3.协助销售部门完成投标项目的报价工作。  4.生产图纸优化完成设计产品的制造过程，完成包括排版下料图纸及包装运输的设计。    5.熟悉板金和钢结构设计理论，理论要联系实际，从实际出发考虑设计的可行性。    6.优化产品的机械设计，令产品的加工成本更低。      7.工作仔细认真、责任心强、为人正直；任职要求：1、形象好，气质佳，年龄在25-45岁本科及以上学历2、建筑声学、环境工程、土建类、机械设计等工科相关专业。3、有相关噪声治理方面工作经验的优先4、在熟悉声学设计后，能独立完成声学设计方案，具有较好的创新能力；5、熟练应用office办公软件，熟练应用CAD、sketch、PS等设计软件；,结构钣金设计,https://jobs.zhaopin.com/CC544703021J00060586707.htm,招2人,10K-15K
潍坊,上海,上海昊达实业有限公司,CZ250983710,民营,2019-08-12 00:50:51,本科,5-10年,岗位职责：1.通过公司现有平台和展会，开发新客户，了解收集市场信息，开拓国际市场；2.负责外贸订单的洽谈签约等工作，负责外贸订单的评估、跟踪、管理和风险控制；3.负责客户的接待事宜，定期参加行业不同展会，扩展外贸业务；4.负责客户日常维护，回复客户业务咨询及其他相关问题；5.负责客户资料的整理归档。任职要求：1.本科以上，国际贸易或英语专业；英语六级以上且英语听说读写精通，口语流利；2.至少6年以上外贸工作经验，熟悉外贸业务流程，具有独立开发客户的能力；3.有熟练的谈判技巧，良好的沟通能力；4.有较强的亲和力，有进取心和创新意识，有开拓精神，团队意识强烈。,外贸业务员,https://jobs.zhaopin.com/CC250983717J00258167504.htm,招1人,7K-11K
