address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
,上海,上海即沃企业管理咨询有限公司,CZ335029330,合资,2019-08-07 19:54:05,本科,1年以下,工作职责：1. 根据项目经理对所在行业的客户公司以及职位的分析，参与制定目标候选人的寻访方案；2. 进行相关候选人资料的收集、分类、整理，对简历做初步筛选；3. 通过公司资源库以及各种线上渠道快速匹配候选人，进行综合评估；4. 提供候选人精准的推荐报告，向客户公司进行推荐；5. 沟通协调候选人与客户公司之间的面试安排，跟进后续进展并及时反馈；6. 候选人背景调查，薪酬谈判，offer跟进，入职跟进等。（公司现：互联网+、汽车行业、高科技行业、人工智能等业务部门均有职位需求）7.完善高效的内部员工培养及晋升机制，达成业绩指标更可直接享有升职嘉奖以及薪酬自选机会。8.佣金提成:开放的竞争机制，有多种可供选择的方案，具备目前市场上最具竞争力的佣金提成体系。职位要求：1. 全日制本科及以上学历，热爱互联网行业，愿意在人力资源领域长期发展；2. 无需猎头经验，半年以上咨询，专业服务，销售背景；3. 较强的分析和判断力，较强的语言沟通表达能力，学习能力佳；4. 目标意识明确，结果导向，自我激励，主动性强，具有强烈的上进心；5. 有一定的客户服务意识，良好的团队协作意识。如有兴趣可加HR微信了解咨询：1169278918，欢迎广投简历！,猎头顾问/Consultant,https://jobs.zhaopin.com/CC335029335J00159342106.htm,招5人,8K-10K
人民广场,上海,上海朗盛教育信息咨询有限公司,CZ402987710,合资,2019-08-07 00:55:59,本科,3-5年,任职要求：1.本科学历以上，教师资格证书（数学专业）2.三年以上中学数学学科教龄，有IGCSE/A Level教学经验者优先；3.具有英语教学能力；4.具有海外留学经验，班主任经验者优先；5.身心健康、热爱学生、热爱教育事业；6.具有高度的责任心、较强的团队协作精神及沟通能力；7.具有先进教育教学理念和勇于创新的精神。职责范围1.担任中学双语数学教学工作，参与学科的相关研究；2.激发学生的学习兴趣，培养学生养成良好的学习习惯，掌握高效的学习方法；3.完成领导安排的其它教学辅助工作。,双语数学老师,https://jobs.zhaopin.com/CC402987717J00191764604.htm,招3人,10K-20K
新闸路,上海,上海赢在起点教育培训有限公司,CZ659629630,民营,2019-08-07 19:21:27,本科,1-3年,致早教专研者：这是一个专业的团队，发明“能力早教”品牌理念，开创了中国早教专业品类细分时代；这是一个经验的团队，作为国家教育部亲子教育成果实验示范单位，专注早教研究15年；这是一个狂热的团队，传授和分享早教专业知识和经验是我们的最大的乐趣和价值体现；这是一个有爱的团队，人在一起叫团伙，只有心在一起才叫团队，能力早教，让爱传承；赢在起点能力早教研究院上你要做的事情：1、负责安排和协调总裁的日常办公事务;2、协助总裁负责公司各部门相关数据的汇总、统计及分析；3、协助总裁对业务部门工作的推进与落实；4、完成总裁交办的其他工作事务；你要具备的条件：1、全日制院校毕业，本科及以上学历；2、管理类或理工科相关专业；3、1年以上工作经验，优秀应届毕业生亦可；4、具有较好的逻辑思维能力和分析判断能力；5、较强的计划力和执行力，有一定的文字写作能力职业发展：总裁秘书-总裁高级秘书/部门经理-总裁助理/部门总监加入我们，即可拥有：1、完善的福利保障；2、公司总部在人广附近，地铁旁边，交通十分便利；3、丰富的员工活动：领导奖励聚餐、年会大餐、庆功宴、出国旅游等；4、根据员工职位年限，员工子女报读集团内从幼儿到成人系列课程均给予免费或优惠。,总裁办助理,https://jobs.zhaopin.com/CC659629630J00075015804.htm,招1人,6K-8K
虹桥,上海,亿茂国际贸易有限公司,CZ830861020,民营,2019-08-07 17:03:27,本科,1-3年,【岗位职责】1.运用辅助制图软件规划、创意制作图文广告等设计作品；2.参与网站的整体形象设计、店铺装修，配合各个活动和广告的宣传设计制作；3.负责每款商品描述页面的排版设计制作、视觉美化和修改；4.监督外包网站业务的完成，以及协调与外部广告机构的关系；5.视频剪辑美化，优化主页介绍；6.按时完成各种图片处理并确保质量；7.完成领导交办的其他工作；【任职要求】1.全日制本科院校，艺术/广告/平面/网页设计等相关专业毕业；2.英语四级以上，积极主动、性格开朗、讲求效率、乐于接受挑战；3.熟练操作PS、AI、Dreamweaver等等网页设计和图像处理软件；4.具备具备扎实的美术基础，对色彩和整体风格布局能良好把握；5.熟练操作视频剪辑；6.有良好的沟通能力与领悟力，团队合作精神，高度的责任感和工作热情；【公司福利】1. 成熟的培训体系，新人入职后有专人带；2、精英团队定期分享，让你少走弯路；3、公司办公环境优美，交通便利：地铁10号线伊犁路站/2号线娄山关路站/3、4号线延安西路站；4、工作时间：周末双休，工作时间（9:00-18:00）；5、员工福利：公司提供五险一金；带薪年假、竞争力薪资、业务提成、绩效奖金、年底双薪、节日福利、旅游度假福利等。,平面设计师,https://jobs.zhaopin.com/CC830861020J00383739907.htm,招1人,6K-10K
,上海,富益科技咨询(上海)有限公司,CZ344957580,外商独资,2019-08-07 16:41:08,本科,无经验,"YOUR ARE A PERSON THAT·        Is proactive andpassionate about designing the best social experiences that help elevate brand engagement·        Is self-motivated andresourceful with a love for sharing / discussing all design topics·        Is extremely detailoriented and precise, paired with great layout and typography skills·        Can confidentlyarticulate and lead conversations with people from different departments·        Is responsible andexcels in time management to balance optimal designs while under tightdeadlines·        Understand how toprotect brand assets REQUIRED COMPETENCIES·        Skill-set in graphic / digital design with specificarea focus in layout, typography and animation·        General UX principles ·        Obsessive attention todetail for all facets of the design process·        Full command ofrelevant software tools: Adobe PS, AI, Sketch·        Have a command of Final Cut Pro, Adobe Premier or other softwares is plus工作职责·        积极主动、充满激情地设计出有助于提升品牌参与度的最佳社交体验产品·        自我激励，善于与人分享/讨论所有设计话题·        非常注重细节，精准的排版和排版技巧·        能够自信地与来自不同部门的人和领导进行沟通对话·        负责并擅长时间管理，在紧迫的期限内做出最佳设计·        了解如何保护品牌资产 任职要求 ·        在平面/数字设计中，擅长排版和大字排版方面的工作·        了解一般用户体验原则·        对设计过程的各个方面的细节的注重·        充分掌握并熟练应用相关软件工具:Adobe PS,AI,Sketch·        拥有Final CutPro、Adobe Premier或其他软件的使用技能",创意设计实习生,https://jobs.zhaopin.com/CC344957580J00322733807.htm,招1人,2K-4K
,上海,上海永禾睿资产管理有限公司,CZ369303510,民营,2019-08-07 18:36:03,本科,不限,【工作时间】做六休一，朝九晚六【工作内容】1.负责案场各项数据的统计、分析和报告；2.负责案场的规章制度制定、执行和监督；3.负责案场的各项日常管理工作，包括但不限于：着装、考勤、早晚会等；4.负责对外（甲方）沟通交流，对内沟通反馈工作；5.负责销售流程、销售动作的支持工作；6.其他安排的各项事务性工作。【岗位要求】1、本科学历及以上，应届生亦可，有相关经验者优先2、良好的语言表达能力及亲和力3、工作认真、细致、有责任心、具有较强的服务意识和团队协作精神4、熟练掌握办公软件【员工福利】1、完善的培训机制2、每季度一次的晋升机会3、丰富精致的下午茶、生日会、户外拓展活动等4、不定期国内外旅游5、……,项目管理专员,https://jobs.zhaopin.com/369303516250130.htm,招1人,5K-8K
,上海-长宁区,天山资本管理有限公司,CZ348343030,民营,2019-08-07 17:52:23,本科,3-5年,岗位职责：1、与各金融机构、银行、政府及资方机构接洽、谈判，针对房地产项目拉来融资； 2、收集和整理房地产项目融资信息，建立新的房地产融资渠道； 3、参与房地产项目融资谈判，独立撰写相关报告和文件； 任职要求：1、大学本科及以上学历（学信网可查），财务、金融、工商管理等专业优先；2、有房地产项目融资、或融资租赁等相关工作经验；3、有银行、金融机构等资方资源，熟悉国家金融、信贷、财务有关政策法规；4、具备团队协作精神，具有良好的内部和外部沟通能力；（主体公司是天山集团HK02118旗下全资子公司，正规平台）,融资总监,https://jobs.zhaopin.com/CC348343030J00147907909.htm,招2人,30K-50K
,上海-浦东新区,上海赢丰环境技术有限公司,CZ412590320,民营,2019-08-07 18:06:30,本科,1-3年,收集市场信息，发掘区域内新客户；设计院、工程公司以及终端用户的市场推广；拜访目标客户群并能发现问题，挖掘出真正需求；维护并更新产品网站信息；挖掘渠道客户，拓展经销商和代理商。职位要求本科及以上学历，市场专业或理工科专业优先；有一年以上电话销售经验，有网页制作经验更佳；熟练使用word、excel及其他办公软件；具有开拓、不服输精神，抗压能力强。,市场推广,https://jobs.zhaopin.com/CZ412590320J00407606501.htm,招3人,6K-8K
外滩,上海,上海融觉文化传播有限公司,CZ433429920,股份制企业,2019-08-07 20:52:07,本科,1-3年,岗位职责：- 全面、正确地理解客户的需求- 了解如何竞争产品市场，做竞品调研分析- 负责产品项目的设计开发、实施、协调、控制与总结  - 对现有产品的使用体验和评估提出改进方案，持续优化产品的用户体验- 推动技术改进和优化产品- 做好项目的风险管理，包括对完成项目可能出现的各种风险的识别和评估、风险防范策略的制定及对风险的有效监控任职要求：- 热爱互联网产品，对互联网产品有自己独特的见解，善于表达自己想法- 学习能力强，有较好的语言沟通能力、组织协调能力、善于沟通交流- 具备良好的团队协作能力，有高度的责任心- 熟悉产品原型图设计，有网页或手机端原型设计经验优先- 有产品运营经验优先- 有技术背景（前后端） 加分- 有一定审美能力，熟悉Photoshop、Illustrator或其他UI设计软件，具备绘画能力加分相关待遇：- 从入职第一天起就由公司资历最深的产品经理亲自指导- 办公地处于上海市中心，距地铁站步行3分钟路程- 办公室氛围活跃,产品经理,https://jobs.zhaopin.com/CC433429920J00417269701.htm,招2人,6K-8K
,上海,上海市东方海事工程技术有限公司,CZ144701210,股份制企业,2019-08-07 17:22:45,本科,不限,岗位职责：1、电气设计，根据设备技术要求，与机械设计部门共同制作，制定设备研发方案；2、图纸绘制，熟练掌握CAD或者EPLAN，根据设备最终方案，绘制设备电气原理图、接线图及生产部门图纸；3、选型及清单制作，负责电气部件的选型、比价及制作采购计划和电气采购清单；4、程序编写，要求至少掌握1门主流PLC（西门子、三菱、施耐德、Beckhoof）编程技术，熟练掌握一门触摸屏编程技术（威纶通、昆仑通态等），编程技术根据设备动作流程图，编写设备程序；5、验证程序及调试，按照设备的技术要求调试设备，以达到技术参数要求。记录调试中的问题及参数设定；6、现场调试，联系现场调试及改进设备，并对客户的相关人员进行操作培训；7、用户使用说明书制作及程序、图纸及时归档；任职要求：1、本科及以上学历，电气类、自动化类相关专业毕业，1年以上工作经验优先；2、自动化设备相关设计经验，能独立完成自动化设备电气部分的设计、编程及调试工作；3、熟练掌握使用CAD或EPLAN制图，熟练掌握PLC、HMI编程，掌握常规的通讯协议；4、通过计算机二级考试、在校成绩优异者，虚心好学、兴趣浓厚，勇于挑战的应届生亦可,自动化电气工程师-轨道交通检测方向,https://jobs.zhaopin.com/CC144701219J00282271002.htm,招1人,8K-10K
江浦路,上海,柏涛品林(上海)建筑设计咨询有限公司,CZ522593680,港澳台公司,2019-08-07 00:54:25,本科,1-3年,任职资格：1、全日制本科以上学历，风景园林、环境艺术、城市规划等专业；2、有独到创新能力和设计理念，能够准确理解业主方意图，根据当地实际情况，进行落地方案设计；3、具备高品质的设计能力，独特的专业把控落地性、审美能力和设计创新能力；4、熟悉园林设计项目方案、扩初、施工图等各阶段的设计流程;5、有一定的文字表达能力，能将景观设计思路用文字或分析图表达出来6、勤奋、工作认真细致，责任心强，具有较强沟通能力和团队合作精神，有工地现场协调经验更佳；7、1年以上相关行业工作经验，熟练运用AutoCAD、SketchUp、Photoshop等相关设计软件；,景观方案设计师,https://jobs.zhaopin.com/CZ522593680J00110197101.htm,招1人,8K-10K
安亭,上海-嘉定区,上海逸邦家具有限公司,CZ613357820,民营,2019-08-07 00:53:50,本科,1-3年,职位描述：1、负责公司（家具类目）整体视觉方案构建，包括品牌整体视觉风格，框架结构设计。2、负责公司淘宝、天猫或京东店铺的装修、店铺首页、详情、海报的设计。3、促销活动期间的单品设计整改及促销设计宣传版面；强化店铺的内容互动，配合频道的内容规划，加强店铺特色。4、根据不同的产品类别，设计不同的宝贝描述模板及宝贝相关推荐促销页面。5、负责公司内的广告和专题的设计。任职要求：1，艺术设计、视觉传达类专业优先。2   两年以上设计经验。3、能熟练使用Photoshop、coredraw、Dreamwever，GIF动画等设计软件。4、对色彩搭配、页面整体协调性的把控能力强；沟通能力强、理解能力强，工作态度端正。5、热爱生活，喜爱家居家具类搭配，有家具类工作经验更佳，有敏锐的鉴赏力。6、简历请附作品工作时间: 周一至周六9:00-12:00 13:00-18:00 ( 6天8小时工作制，不接受者请慎投，谢谢！）地址：11号线安亭地铁站1、4出口步行100米即到，交通便利！,资深电商设计师/资深淘宝美工,https://jobs.zhaopin.com/CC613357824J00289812407.htm,招2人,7K-8K
漕河泾,上海-徐汇区,上海易教信息科技有限公司,CZ191822320,合资,2019-08-07 00:55:02,本科,5-10年,岗位职责：1. 搭建售前体系，完善部门制度，对部门工作进行指导、检查、考核及评估等；2. 协调内部供应链体系和销售研发接口，对产品管理提供售前支持；3. 组织和实施面向客户、用户的产品演示会、技术交流会、方案宣讲、技术培训等并参与人际沟通、投招标等活动；；4. 参于项目的技术可行性评估、设计会审、提出落实意见；5. 落实项目的各项指标，检查工程完成情况，及时提出分析结果；6. 完成领导交代的其他工作。任职资格：1. 本科及以上学历，5年以上售前技术支持工作经验，3年以上售前支持团队管理经验；2. 优秀的计算机技术功底，软硬件、平台、通信各领域的基础知识，能判断和处理各种疑难技术问题；3. 熟悉项目型销售的基本流程及运作模式，掌握有效的咨询方法论，对问题能准确分析诊断，善于发掘信息背后的逻辑和规律4. 具备团队管理和协调沟通能力，大团队掌控能力，跨部门协调沟通能力；5. 熟悉教育信息化现状和发展趋势，对教学业务和教育技术有一定的认识和理解者优先。,售前技术经理,https://jobs.zhaopin.com/CC191822322J00433985601.htm,招2人,12K-20K
新天地(自忠路),上海-黄浦区,北京诺思国际教育咨询有限公司,CZ210577510,民营,2019-08-07 22:09:33,本科,5-10年,"POSITION DESCRIPTION                                                                                   POSITION TITLE:Project Manager LOCATION:Shanghai, ChinaREPORTS TO:Steering CommitteeBUSINESS UNIT:China Digital Integration ProjectDATE:August 2019POSITION PURPOSEIDP Education is a global leader in the international education industry which operates a number of related business lines including; international student placement; English language testing; and English language training.  We are a rapidly growing global organization with ambitious future expansion plans.We are a world leader in assisting international students find the right overseas study option for them, with a global network of more than 80 student placement centers in over 30 countries. IDP has placed more than 400,000 international students over the past 50 years. Our experienced education counsellors are well-trained to support and provide professional guidance to international students. At IDP Education, students come first and we are committed to helping students choose the right course and achieve their desired study outcomes.IDP Education is a publically listed company in Australia. Education Australia, a company representing 38 prestigious Australian Universities, owns 50% of the shares in the business with the remaining 50% held by public investors.The Project Manager as part of the Digital integration project will be responsible for integrating China regional developed systems with IDP global core systems ( SAP C4C, yMarketing, InContact, yCommerce) to achieve data access, enhancing IDP China’s digital channel capabilities and marketing effectiveness. We are looking for someone who revels in bringing projects to life and can effectively bring cross functional teams and external vendors together to lead the discovery, evaluation and implementation of multiple concurrent marketing initiatives in an agile delivery style.The successful candidate will have significant business process delivery and change management experience, including managing the associated legal, human resource, training & communication impacts.Key Performance AreaKey ResponsibilityMeasuresProject Management –StreamsManage a range of key strategic initiatives related to integration, including a range of untapped projects and enhancements to facilitate digital interface exchange::•Communicate, plan, and priorities initiatives in cooperation with stakeholders across the organization to manage scope and schedule into agile delivery streams.•Task delegation; identify risks, and ensure alignment with goals throughout project.•Work with the development team and infrastructure to insure all implementation activities will take place in a timely fashion.•Familiar with WeChat Backend development•Serve as main contact between technical teams, global dev team & BTSS and external vendors.•Support and embrace continuous improvement, agile and lean thinking to improve and evalue risks in integrated project.•Deliver projects cost-efficiently, on-time and within agreed budgets.•Develop criteria and coordinate Go/No Go decisions.•Manage stakeholders expectations by providing regular communication and reporting on project progress and status.•Prepare issues and risks logs and coordinate resolution of any outstanding issues in the post implementation phase. •Facilitate meetings and workshops as appropriate.•Facilitate communication between all parties involved to ensure cross-functional teams and external vendors are effectively working together.•Recognised as central point of contact of the project for digital integrating advice and implementation. •Project delivered in alignment with IDP policies and project management practices.•All stream activities are proactively coordinated and delivered to schedule, budget and quality.RELATIONSHIPS InternalExternalProgram Team (includes Dev Team, Project architect,  operations & IT)Global Dev Team & BTSSExternal Affairs GroupIDP Network Marketing Teams (globally)Legal, HR, Finance, Steering Committee. External VendorsPERSON SPECIFICATIONEssential requirements (skills, knowledge experience & qualification):Professional qualifications in project management or relevant experience.Outstanding communication and relationship management skills.Proven skills and a solid track record of delivering projects on time and in scope in a complex environment.Deep knowledge of best practices in digital integrating and development.Strong team player, able to work in collaborative working environments.Database development basic comprehension of developer languages including, but not limited to, Python, PHP.Software development management & QA - experience working with regional and global developers and outside vendors.Monitoring data security.Outstanding GDPR & Chinese Personal information protection law.Experience in global business context.",技术项目经理,https://jobs.zhaopin.com/CC210577516J00170887209.htm,招1人,50K-70K
,上海,上海玫跃通信科技有限公司,CZ831801450,股份制企业,2019-08-07 00:55:10,本科,不限,岗位职责：1、掌握公司各类产品知识及销售流程，为目标客户提供最具竞争力的相关产品方案及服务；2、有计划的市场规划，渠道开发；3、目标客户需求引导，完善客户方案；任职资格1、具备良好的销售意识，普通话流利；2、富有开拓精神和良好的团队合作意识，有很强的学习和沟通能力，良好的协调能力、应变能力和决问题的能力；3、积极热情、敬业爱岗、心理素质佳、较强的抗压能力。4、有丰富的项目开发及管理能力。,销售工程师,https://jobs.zhaopin.com/CZ831801450J00149320502.htm,招3人,8K-10K
,上海,上海道任智能科技有限公司,CZ641365180,民营,2019-08-07 00:56:12,本科,3-5年,汽车冲压模具项目经理，项目全程管控，满足客户时间节点,项目经理,https://jobs.zhaopin.com/CZ641365180J00389796007.htm,招1人,6K-10K
